id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba
5923,177.90646,1.0860100000000001,0.37769,0.3319,0.8644,12,19.6794,-20.6402,0.232127,1.88487,2.354,-32.6539,0.1989
6361,179.96471,1.23453,-0.87487,0.10737999999999999,0.47231000000000006,12,19.2365,-20.2382,0.163444,2.72352,2.2982,87.0516,0.482
6402,180.07371,1.06418,-0.24579,-0.8587100000000001,0.44966999999999996,12,19.1783,-20.7754,0.198696,2.32804,3.0438,-37.1288,0.6172
6501,180.48438000000002,1.22197,-0.2048,0.97819,0.034589999999999996,12,19.2569,-20.715,0.201286,2.55178,2.5336,-44.0923,0.3042
6603,180.93288,1.17234,-0.16733,-0.0038299999999999996,0.9858899999999999,12,18.6363,-20.7674,0.158433,2.88174,2.2959,15.4986,0.4506
6634,180.93525,1.1558700000000002,-0.16733,-0.0038299999999999996,0.9858899999999999,12,19.4879,-19.9158,0.15895399999999998,2.64083,2.1889,53.4334,0.1878
6662,181.0385,1.1348200000000002,0.73668,-0.63707,0.2268,12,19.7686,-19.216,0.133183,3.47571,2.5659,-55.1144,0.3735
6745,181.60733000000002,1.18337,0.20938,0.9745799999999999,0.07977000000000001,12,19.7458,-20.3749,0.213995,1.91367,3.3854,87.4793,0.0545
6814,181.84283,1.07674,-0.44831000000000004,0.13826,0.8831200000000001,12,17.8627,-20.7491,0.113445,2.9036,3.8301,81.5399,0.5707
6833,181.81179,1.13724,-0.7298399999999999,0.30268,0.6129600000000001,12,19.5394,-20.9962,0.254282,2.04928,3.3784,23.8697,0.8074
6859,181.98121,1.05313,-0.52868,-0.60864,0.59165,12,18.7257,-20.6716,0.158598,2.7974200000000002,3.0882,-22.4887,0.774
6963,182.50817,1.16616,-0.23434000000000002,0.56345,0.79222,12,19.3632,-20.0577,0.15984600000000002,2.57369,2.2612,75.3373,0.2267
6983,182.59975,1.2069299999999998,-0.055970000000000006,0.99167,-0.11600999999999999,12,19.7905,-20.2411,0.205659,2.46824,19.2251,-62.4762,0.7402
7039,182.717,1.19992,0.06112000000000001,0.9979399999999999,0.01961,12,19.3374,-20.6891,0.205869,2.27947,3.7875,84.3198,0.5549
7123,183.071,1.19239,0.00627,0.9869600000000001,0.16080999999999998,12,19.73,-20.2947,0.20571599999999998,2.48251,4.9296,85.8242,0.0332
7203,183.54029,1.22764,-0.2476,-0.67879,0.69133,12,18.4933,-20.8521,0.155093,2.1185,2.2451,75.6701,0.5086
7248,183.66625,1.11442,-0.19112,-0.72347,0.66338,12,19.0162,-20.3342,0.155423,3.37414,4.3436,-62.7422,0.5914
7263,183.75125,1.1990399999999999,-0.23596999999999999,0.35425999999999996,0.9048799999999999,12,18.1474,-20.6945,0.12533699999999998,3.8821800000000004,3.1727,78.3976,0.3899
7326,184.01058,1.0689600000000001,-0.038939999999999995,-0.7843399999999999,0.6191,12,19.6226,-19.7396,0.156192,2.37602,2.0068,40.4099,0.5255
7413,184.42683,1.19918,0.99126,-0.10782,0.07597999999999999,12,19.664,-20.3148,0.201782,2.75774,2.1236,59.565,0.4397
7458,184.627,1.05531,-0.94896,0.028030000000000003,0.31416,12,19.0622,-19.6466,0.118434,2.3312,2.0135,-85.8247,0.6394
7528,184.96758,1.14209,-0.41668999999999995,0.13477999999999998,0.899,12,19.9012,-20.8081,0.27158899999999997,1.9478099999999998,2.5569,-20.8468,0.6895
7565,185.21992,1.13742,0.22655,0.37993000000000005,0.89685,12,18.7065,-19.91,0.114004,2.09845,2.5177,-51.7168,0.7497
7593,185.344,1.09796,0.04282,0.44842,0.8928,12,18.3575,-20.2506,0.113423,2.0201599999999997,2.7224,-57.9052,0.8136
7835,212.34996,1.09851,-0.54884,0.6804,0.48563,15,18.6953,-20.9748,0.177103,3.1264,4.7117,33.9157,0.5138
7840,212.36778999999999,1.0800299999999998,-0.54884,0.6804,0.48563,15,19.1229,-20.5471,0.17686300000000002,2.09733,2.6843,-82.4094,0.5017
7850,212.54542,1.09891,-0.70949,-0.6178100000000001,0.33903,15,18.2647,-20.2065,0.106949,3.5065800000000005,2.0074,-68.7405,0.856
7880,212.95742,1.07863,-0.09233,0.19902999999999998,0.97564,15,18.6751,-20.1391,0.123867,2.26221,4.067,76.7663,0.7221
7906,213.45637999999997,1.07974,0.38095999999999997,0.27662,0.8822399999999999,15,19.3334,-20.3716,0.180066,2.31115,3.1819,77.314,0.8047
8093,174.73637,-1.21951,-0.33102,0.21450999999999998,0.9189200000000001,12,19.2861,-19.8978,0.1449,3.44854,5.0684,-39.9252,0.6892
8101,174.79612,-1.16022,-0.56977,-0.8165100000000001,-0.09316,12,19.0295,-19.9446,0.13258499999999998,11.3049,12.853,35.4616,0.0933
8157,174.93671,-1.11763,-0.10875,-0.15700999999999998,0.98159,12,19.6206,-20.2651,0.19441,3.30228,2.7934,16.2716,0.6309
8187,175.37146,-1.19174,0.6997399999999999,0.71439,-0.00105,12,19.1956,-20.8811,0.20966700000000002,2.96041,2.5568,12.4444,0.5573
8237,175.57291999999998,-1.0920299999999998,-0.7125,-0.6463300000000001,0.27314,12,18.8237,-20.0329,0.126125,4.160819999999999,3.827,-73.1089,0.753
8312,176.10308,-1.1584,0.38459,0.37012,0.84564,12,17.8443,-20.5845,0.105018,3.6406,19.9973,65.5421,0.506
8364,176.24533,-1.12286,-0.51767,-0.80084,0.30112,12,18.8059,-20.4006,0.146287,3.46096,4.5865,6.7893,0.8893
8459,176.54679,-1.1904,-0.6569,0.29041999999999996,0.69581,12,18.5781,-20.1616,0.119994,3.02867,3.0053,49.3379,0.6725
8488,176.60512,-1.19649,-0.43393999999999994,0.5514899999999999,0.71243,12,18.1638,-20.9546,0.140949,3.60385,4.0069,-73.4916,0.7724
8495,176.58938,-1.05361,0.79203,0.16847,0.58678,12,18.8052,-19.9255,0.11953299999999999,2.9828099999999997,2.1306,7.7299,0.8934
8529,176.74646,-1.12116,-0.31538,0.51159,0.7992600000000001,12,18.6773,-20.4371,0.140568,3.13687,4.192,-51.1281,0.8624
8581,177.09983,-1.06667,-0.72846,-0.49437,0.47429,12,18.3884,-20.4284,0.12400699999999999,3.8207699999999996,3.2513,-59.5789,0.8653
