id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba,t,p
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,1.2375971059596156,1.1741305877052763
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,0.5077321460347141,0.9837310329422585
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,1.8087957702486688,1.0471975511965979
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,1.0471975511965979,0.3490658503988659
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,3.078126135335454,2.982926357953945
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,2.0626618432660258,0.5711986642890533
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,1.5231964381041423,1.872262288503008
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,1.269330365086785,1.71359599286716
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,2.7607935440637577,0.3490658503988659
372,175.90996,0.69902,-0.83006,0.49452,0.25778,12,18.910999999999998,-19.5677,0.107296,4.69303,1.0112,84.4056,0.6632,2.982926357953945,1.0471975511965979
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,1.0154642920694281,0.25386607301735703
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,1.8087957702486688,0.9837310329422585
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,2.0309285841388562,2.6655937666822487
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,0.7933314781792408,0.7933314781792408
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,1.1423973285781066,0.6029319234162229
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,0.5077321460347141,3.0146596170811146
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,1.1423973285781066,3.078126135335454
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,2.6021272484279097,1.5549296972313118
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,0.9837310329422585,1.0789308103237674
582,177.23686999999995,0.66113,-0.04371,0.27307,0.961,12,19.7758,-18.6299,0.103977,4.47095,1.0925,-28.5094,0.39299999999999996,1.5549296972313118,2.9194598396996057
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,2.126128361520365,0.5394654051618837
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,2.1895948797747042,2.0309285841388562
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,0.15866629563584814,0.6346651825433925
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,1.71359599286716,0.0
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,2.1578616206475347,2.6655937666822487
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,0.9202645146879193,2.3482611754105527
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,2.126128361520365,1.7770625111214993
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,0.15866629563584814,1.4279966607226333
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,1.3327968833411243,1.0154642920694281
711,177.98004,0.72647,-0.55632,0.68548,0.46971,12,19.0376,-20.0582,0.13960699999999998,3.25512,0.6624,26.2545,0.7033,3.1098593944626236,1.5231964381041423
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,2.0309285841388562,2.284794657156213
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,1.269330365086785,3.1098593944626236
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,1.8087957702486688,0.6029319234162229
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,2.5069274710464007,1.9991953250116865
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,0.47599888690754444,1.6501294746128208
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,2.475194211919231,2.53866073017357
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,0.6981317007977318,2.2530613980290437
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,2.982926357953945,1.6818627337399903
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,2.475194211919231,2.0626618432660258
747,178.28063,0.76188,0.71324,0.36762,0.59678,12,19.4321,-19.9676,0.158668,2.9255,0.7466,67.0423,0.7048,0.7298649599249014,2.982926357953945
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,1.4597299198498028,1.4279966607226333
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,2.729060284936588,2.126128361520365
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,2.6021272484279097,2.982926357953945
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,2.379994434537722,1.6501294746128208
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,2.3165279162833827,0.1903995547630178
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,0.9202645146879193,0.28559933214452665
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,2.221328138901874,0.25386607301735703
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,1.7453292519943295,2.6021272484279097
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,0.9837310329422585,2.284794657156213
756,178.27033,0.75647,0.60119,0.6381600000000001,0.4809600000000001,12,19.3815,-20.0439,0.16039,3.84978,1.5806,80.4243,0.5904,3.0146596170811146,2.6973270258094186
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,2.57039398930074,3.0146596170811146
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,0.5394654051618837,1.5866629563584815
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,1.110664069450937,2.379994434537722
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,0.25386607301735703,2.0943951023931957
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,0.0951997773815089,1.5231964381041423
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,2.443460952792061,2.0626618432660258
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,0.4442656277803748,1.6501294746128208
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,2.1578616206475347,1.3010636242139548
