id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba
30265,217.10021,0.53782,0.71259,0.67004,0.208,15,19.5905,-19.2676,0.126208,3.02034,0.2513,87.5698,0.0742
30349,217.37092,0.60957,0.8708299999999999,-0.47206000000000004,0.13717000000000001,15,19.2099,-19.8702,0.138683,1.9864,1.2534,25.4459,0.6205
30454,217.73487999999998,0.47978999999999994,0.30824,-0.17467,0.9351299999999999,15,19.2227,-19.81,0.135924,2.30763,1.6141,-9.7208,0.7595
30475,217.73692000000003,0.51295,-0.056429999999999994,0.8053,0.59017,15,19.0859,-20.163,0.148925,3.86121,0.6839,5.4227,0.3792
30477,217.63512000000003,0.6036199999999999,-0.36778,0.13464,0.92012,15,19.758,-20.2911,0.20779299999999998,2.99198,1.0331,69.7923,0.358
30490,217.80571,0.43636,0.453,-0.60429,0.65546,15,18.7497,-19.7432,0.107951,2.9592099999999997,1.0246,-38.4666,0.5464
30546,218.06696000000002,0.52149,-0.7715,-0.0746,0.63184,15,19.4165,-19.3626,0.122027,2.25011,1.9981,63.3214,0.7462
30587,218.37817,0.50944,-0.46793,0.08435,0.8797299999999999,15,18.5974,-20.1598,0.12089100000000001,3.69175,0.9938,-33.3075,0.3813
30622,218.56158,0.53358,-0.57284,-0.63,0.52436,15,19.7524,-19.3143,0.1379,1.89143,1.2959,-87.7718,0.2615
30634,218.6195,0.51368,-0.56548,-0.63047,0.53173,15,19.3488,-19.7159,0.13777899999999998,3.6829400000000003,0.566,46.7722,0.265
30753,219.32417,0.5353899999999999,-0.50838,0.13967000000000002,0.8497299999999999,15,19.386,-19.6719,0.13738599999999998,1.8379400000000001,0.6806,44.0498,0.3349
31001,220.37129,0.6288699999999999,0.73887,0.43699,0.51294,15,19.5795,-20.4833,0.20896900000000002,2.38702,1.4635,-64.4687,0.3144
31109,221.01629,0.55262,0.28676,-0.8694799999999999,0.40221,15,19.1037,-20.4851,0.171729,2.8448599999999997,1.4187,45.0352,0.592
31120,221.04328999999998,0.513,-0.026139999999999997,0.30662,0.95147,15,19.2366,-20.4232,0.17688199999999998,4.2630099999999995,1.2186,-21.8393,0.6016
31194,221.41037000000003,0.616,-0.20886999999999997,0.41291000000000005,0.8865,15,19.7511,-19.8554,0.173001,2.13957,0.6461,-9.6868,0.4561
31196,221.43175,0.50008,0.78714,-0.25440999999999997,0.56186,15,19.6387,-20.4299,0.209468,3.28631,0.5062,11.8582,0.6213
31298,222.19657999999998,0.53096,0.2184,-0.39528,0.8922200000000001,15,19.1533,-19.9482,0.139942,4.75989,0.5683,-6.678,0.2243
31390,222.93767000000003,0.48439,0.47279,-0.8617600000000001,0.18397,15,19.4481,-19.7835,0.147843,1.7193200000000002,0.6981,59.163,0.5988
31418,223.00253999999998,0.4842,0.44425,-0.23981,0.86321,15,19.4968,-20.3611,0.19203299999999998,2.04359,0.7919,-2.2071,0.6371
31661,174.96371000000002,0.86805,0.6943699999999999,0.25977,0.6711,12,19.0661,-19.455,0.10927,4.30933,0.4535,-54.9465,0.3266
31724,175.34858,0.9993200000000001,-0.6902699999999999,-0.042960000000000005,0.72228,12,19.6731,-19.3512,0.13544,3.85998,1.2918,-5.8674,0.2724
31797,175.95855,0.8781899999999999,-0.83068,0.42113999999999996,0.36417,12,18.7304,-19.7452,0.107155,4.43144,1.6406,-54.6441,0.5418
31877,176.38933,1.02176,0.57385,-0.31473,0.75607,12,19.5438,-19.8013,0.15507,3.4932199999999995,1.5997,44.7345,0.5186
31882,176.33112,0.96901,0.60718,-0.29379,0.73825,12,19.5669,-19.7726,0.15471,5.87372,1.8067,36.4476,0.1636
31893,176.48525,0.93745,-0.27087,-0.48957,0.82883,12,19.7873,-19.0603,0.125645,4.72462,0.6651,58.3231,0.6071
31917,176.67103999999998,0.8971299999999999,0.96393,0.26538,0.02029,12,19.0723,-19.4089,0.10741300000000001,4.72675,0.85,88.4671,0.778
31949,176.97433,0.8978700000000001,-0.8728799999999999,-0.3615,0.32771,12,18.4443,-20.0024,0.10583,2.80832,1.1349,-29.0412,0.5281
32189,178.15433000000002,1.0087899999999999,-0.00873,0.9853,0.17057999999999998,12,19.3856,-19.6298,0.134929,6.561710000000001,1.9146,-28.715,0.2621
32327,178.84637,0.85421,-0.20096,-0.88326,0.42363,12,19.51,-20.4556,0.200766,5.37622,1.5223,-69.8032,0.5017
32457,179.67,0.8400799999999999,0.7135199999999999,0.64469,0.27434000000000003,12,18.5882,-20.3781,0.13215,5.44979,0.9368,71.2563,0.6655
32492,179.78808,0.9045,-0.74142,0.19735999999999998,0.64136,12,19.5391,-19.5628,0.139968,3.3514,1.9133,57.432,0.6728
32585,180.19842,0.8942,0.07388,0.32034,0.94442,12,19.4444,-18.8805,0.10041900000000001,5.23135,0.1924,-9.4959,0.0404
32586,180.25417,0.98713,-0.6450600000000001,-0.04047,0.7630600000000001,12,19.4038,-19.7316,0.141958,3.8803400000000003,0.6836,-13.9848,0.5812
32908,181.8005,1.00841,0.39144,-0.07156,0.9174200000000001,12,19.713,-19.0716,0.12231600000000001,4.81417,0.9044,-40.1149,0.3234
32972,182.18338,0.8573,-0.56086,-0.41353,0.71724,12,19.1546,-20.2517,0.159108,3.472,1.1849,43.3368,0.5039
32977,182.15178999999998,0.9927799999999999,0.022959999999999998,0.20468,0.97856,12,19.369,-20.065,0.16097,3.6918900000000003,1.9422,49.3425,0.7846
33057,182.48758,1.02398,0.65137,0.4768,0.59024,12,19.6366,-19.2917,0.130031,4.13101,1.024,37.4377,0.3233
33336,183.64992,0.89299,-0.547,0.07485,0.83378,12,18.6979,-20.1688,0.126671,4.28514,0.5696,57.9233,0.7073
33421,183.9925,1.0081799999999999,0.53877,-0.17026,0.8250700000000001,12,19.5313,-20.282,0.18853,2.9140099999999998,1.347,44.7567,0.6222
33426,183.95546000000002,0.9949,0.53877,-0.17026,0.8250700000000001,12,19.6822,-20.1297,0.18842,2.93531,0.5495,71.8716,0.668
33444,184.16642,0.9204899999999999,0.38669000000000003,-0.03559,0.9215200000000001,12,19.4537,-19.8996,0.155611,2.95824,0.8324,17.0781,0.7307
33458,184.23763,1.03467,0.49895,0.86582,0.03737,12,19.5304,-19.0171,0.110517,2.3864900000000002,1.3366,40.2592,0.8947
33521,184.52796,0.9838100000000001,0.87741,-0.21649000000000002,0.42812,12,19.7624,-20.2184,0.202032,3.8306,0.9572,58.6159,0.3384
33593,185.09742,0.8664299999999999,-0.36556,0.68007,0.63551,12,18.6284,-19.694,0.10031,3.17647,1.6379,-36.0259,0.8832
33644,185.11871000000002,0.89604,0.96478,-0.11459000000000001,0.23681,12,19.6894,-19.1525,0.125339,4.47383,0.3565,88.9576,0.2574
34053,212.31804,1.02519,-0.21754,-0.8520200000000001,0.47617,15,19.1544,-19.6882,0.125379,5.06873,1.2788,37.887,0.255
34094,212.51782999999998,1.04644,0.03119,-0.37242,0.9275399999999999,15,19.701,-20.0,0.17994300000000002,2.42792,0.5392,-38.5235,0.3922
34108,212.51282999999998,0.9373100000000001,-0.35717,-0.8377700000000001,0.41298999999999997,15,19.6932,-19.1535,0.125596,2.32862,0.5068,-53.87,0.4061
34157,212.78503999999998,0.9647,-0.43173999999999996,0.8690700000000001,0.2415,15,19.338,-20.1618,0.165466,2.49742,0.4578,14.6683,0.803
34169,212.73432999999997,0.93084,-0.2913,0.48913999999999996,0.8221200000000001,15,18.959,-19.8829,0.125343,5.23161,0.8986,-5.2887,0.8597
34333,213.46096,0.8960899999999999,-0.21350999999999998,-0.7076600000000001,0.67352,15,19.6011,-19.6628,0.149871,2.15591,1.2636,-35.2868,0.7448
34335,213.49029,0.9883799999999999,0.31154,0.43301000000000006,0.8458399999999999,15,19.3167,-20.3773,0.17941600000000002,2.60446,1.5372,-54.8909,0.5281
34339,213.46232999999998,0.85524,-0.21350999999999998,-0.7076600000000001,0.67352,15,19.7008,-19.5629,0.149861,3.41775,0.0505,88.7899,0.1397
34431,213.88467000000003,0.9025700000000001,0.05584,0.00158,0.99844,15,19.3207,-19.4027,0.11915799999999999,2.6555299999999997,0.345,-86.728,0.3911
34593,214.66942000000003,0.94845,-0.49407,0.18885,0.8486600000000001,15,19.2238,-20.384,0.173099,4.9126199999999995,1.7807,62.9353,0.6296
34627,214.78825,1.04685,-0.55792,0.6148600000000001,0.55738,15,18.4986,-20.1121,0.11354700000000001,3.98635,1.0677,-28.3962,0.5644
34669,214.97378999999998,0.8619899999999999,-0.23479,0.264,0.9355100000000001,15,19.474,-20.1141,0.171683,2.76798,0.8813,30.1168,0.4496
34764,215.19929,0.89364,0.48068999999999995,0.80674,0.34365,15,19.1152,-20.456,0.170468,3.27567,1.4162,-33.5555,0.6624
34817,215.49537999999998,0.94304,0.026180000000000002,-0.15084,0.98821,15,19.7028,-19.5545,0.149455,3.24125,0.4888,-7.8109,0.312
34830,215.62846000000002,0.9017299999999999,0.99903,0.03365,0.028380000000000002,15,19.1142,-19.8893,0.13425,5.40958,0.7381,35.5006,0.34
34859,215.64496,0.92179,-0.01711,-0.30624,0.9518,15,19.2867,-19.9883,0.150573,4.45364,1.2191,-40.7488,0.5099
34915,216.04928999999998,1.01587,0.24388,0.49633999999999995,0.8331700000000001,15,18.9018,-19.818,0.11897999999999999,3.1646,1.0465,1.118,0.2617
35008,216.48292,0.92214,0.27581,0.84247,0.46279,15,18.8802,-19.9885,0.126778,3.66727,1.8833,31.7723,0.3808
35083,216.60828999999998,0.8583,-0.17451,-0.08198,0.98124,15,19.3226,-19.8716,0.145532,3.3150800000000005,0.7685,-52.7985,0.3371
35148,216.80187999999998,0.88482,0.29336,-0.8198700000000001,0.49168,15,19.7281,-20.2665,0.203184,2.53852,0.811,-16.0569,0.3156
35153,216.72378999999998,1.00911,0.6019,0.58653,0.54194,15,19.7487,-19.9144,0.177124,2.27656,1.9705,-54.4773,0.8685
35194,216.98921,0.8804299999999999,0.46286000000000005,-0.13041,0.87679,15,19.7873,-19.3054,0.13942000000000002,2.60212,0.7162,-11.3608,0.5469
35236,217.10896,0.8921100000000001,0.00762,0.53678,0.8436899999999999,15,19.6725,-19.1718,0.12546600000000002,3.8215199999999996,0.8384,-21.5638,0.1928
35272,217.23221,0.8457399999999999,0.1243,-0.80935,0.57403,15,19.3447,-19.8914,0.148122,3.2499700000000002,1.6015,-6.3596,0.8356
35273,217.24062,0.9573,-0.48641999999999996,-0.41996000000000006,0.76617,15,19.5131,-19.9423,0.162423,2.9089,0.8501,6.1001,0.794
35287,217.30629,0.84039,-0.04848,0.6099399999999999,0.79096,15,19.4981,-19.3342,0.124832,4.393680000000001,0.7024,36.5194,0.7547
35330,217.45012000000003,1.0251299999999999,-0.67283,0.50847,0.53735,15,19.0396,-20.3991,0.16128800000000001,4.02519,1.0777,21.0488,0.8549
35360,217.61312,0.8652799999999999,0.8597,-0.48708,0.15385,15,19.7101,-19.3725,0.138828,2.14483,1.0213,75.47,0.4921
35565,218.42504,0.9132,-0.15918,-0.21598,0.96334,15,19.6007,-19.0626,0.11613499999999999,4.02536,0.8637,30.6377,0.4881
35569,218.49662,0.9618200000000001,0.06882,-0.92619,0.37072,15,19.0094,-19.894,0.128663,3.00371,1.3037,78.8536,0.2529
35644,218.67546000000002,0.93135,0.423,0.49201000000000006,0.7609199999999999,15,19.5003,-19.5552,0.137246,3.9090599999999998,1.1061,77.523,0.8979
35660,218.81746,1.01993,0.14911,-0.98435,0.09394,15,18.6144,-20.4627,0.138505,3.8193699999999997,1.1792,-5.5396,0.2515
35728,219.2295,0.95163,0.71848,0.68635,0.11272,15,19.1454,-19.3796,0.109455,3.6661300000000003,0.818,55.2462,0.7393
35737,219.29942000000003,0.99045,0.9003700000000001,-0.26173,0.34762,15,18.7472,-20.3216,0.138015,2.59784,1.345,57.5359,0.5188
35749,219.35629,0.9735,-0.8974,-0.41893,0.13845,15,19.3758,-19.7097,0.138995,3.6443800000000004,0.5774,19.1217,0.4839
35861,219.73203999999998,0.89543,-0.99029,-0.10325999999999999,-0.09307,15,19.3009,-20.397,0.17970899999999998,2.80186,0.5385,38.8929,0.4884
36091,221.54296000000002,0.89131,-0.94699,-0.18341,0.26377,15,19.1945,-20.396,0.171847,4.28116,0.6803,-23.2185,0.6719
36200,222.51112,0.86551,-0.51923,0.6379,0.56876,15,19.6269,-20.3122,0.19858599999999998,3.7008300000000003,0.8359,-80.3212,0.7451
36229,222.82017000000002,0.89335,0.64241,0.0033399999999999997,0.76635,15,19.6819,-18.6974,0.10280299999999999,1.8186400000000003,1.505,-74.8114,0.7799
38630,174.82811999999998,-2.4942599999999997,-0.25424,-0.11671,0.9600700000000001,12,19.041,-20.1643,0.146215,4.44949,1.0182,57.4321,0.4848
39098,176.51487,-2.6379599999999996,-0.08271,-0.46793,0.87989,12,19.5609,-20.4823,0.20729299999999998,4.421119999999999,1.4775,74.7529,0.414
39476,177.99161999999998,-2.52815,0.39853,0.06809,0.9146200000000001,12,19.4057,-20.1051,0.166228,2.63918,0.4927,-83.8782,0.2993
39645,178.59625,-2.49533,0.7168399999999999,0.36036999999999997,0.5968899999999999,12,18.7576,-20.432,0.14525,3.0572,1.5966,-23.7135,0.434
39746,178.96829,-2.52291,-0.00889,0.98083,0.19466,12,19.3535,-20.4865,0.19062300000000001,3.58408,1.2887,30.8332,0.7815
40011,179.89992,-2.62966,0.11980999999999999,0.5978899999999999,0.79257,12,19.7626,-20.3578,0.213966,3.26851,1.6154,41.4442,0.529
40139,180.40125,-2.6112900000000003,0.8181,0.56877,0.08492000000000001,12,19.7798,-20.0976,0.193589,2.42279,1.0183,-62.943,0.8701
40153,180.56033,-2.54888,-0.38514,0.33698,0.85913,12,19.4361,-20.3358,0.185318,1.97065,1.8277,-80.3071,0.6708
40892,184.40375,-2.64015,0.51335,0.85175,0.10486,12,19.6648,-20.4536,0.213788,2.88464,1.0954,-41.4426,0.1917
41021,185.15263000000002,-2.58428,0.5496300000000001,0.76231,0.34175,12,19.4148,-20.2626,0.17819000000000002,1.8308,1.0357,-56.8375,0.856
41061,185.25383,-2.55788,-0.01737,0.21306999999999998,0.97688,12,19.6808,-20.2779,0.200205,2.47245,1.4314,-76.2867,0.5253
41568,175.98578999999998,-2.0853200000000003,0.7701,-0.31167,0.5566,12,19.5501,-19.1883,0.11992799999999999,2.33459,1.1822,-86.722,0.1323
41680,176.43488,-2.21806,-0.027589999999999996,0.00249,0.9996200000000001,12,19.6949,-19.1396,0.12494300000000001,2.12563,0.7814,63.3438,0.421
42056,178.13404,-2.2492099999999997,-0.36896,0.15427000000000002,0.91655,12,19.1803,-19.7623,0.130824,3.9823800000000005,0.3336,2.2821,0.1943
42058,178.13688,-2.21274,-0.33495,-0.10876,0.93594,12,18.9256,-20.4065,0.15423199999999998,4.97195,0.5806,-53.7208,0.3816
42188,178.45792,-2.10581,0.7417600000000001,-0.32824000000000003,0.58486,12,19.4681,-20.215,0.17861,2.54458,1.0613,28.2207,0.5625
42191,178.49171,-2.24842,-0.52037,0.52775,0.6713399999999999,12,19.7711,-19.8875,0.176798,2.49844,1.0611,14.4132,0.3033
42305,179.17821,-2.15374,0.95278,-0.28753,0.09765,12,18.7226,-20.2366,0.13175,3.1704,0.9532,-43.1459,0.3795
42403,179.51667,-2.21614,-0.8857299999999999,0.46374,0.0209,12,19.3414,-20.1995,0.16833199999999998,1.78938,0.6264,35.3217,0.7834
42499,179.90121000000002,-2.0928299999999997,0.08782999999999999,-0.31087,0.94639,12,19.0671,-20.1117,0.144592,2.42937,0.6434,72.3742,0.8573
42693,180.54471,-2.1413599999999997,0.1016,-0.92645,0.36244,12,19.5865,-20.1282,0.180972,2.44631,0.5125,-53.5236,0.4259
42749,180.88291999999998,-2.20192,-0.28036,0.19738,0.9393799999999999,12,19.7909,-19.9379,0.182032,1.94302,1.4465,-72.5193,0.467
42792,181.01396,-2.09963,-0.2048,0.54518,0.81292,12,19.6359,-20.4273,0.20899299999999998,2.9196400000000002,1.1393,-12.01,0.2972
42797,181.15496000000002,-2.16984,0.26399,0.86218,0.43237,12,18.4649,-19.8596,0.10040299999999999,3.9636699999999996,1.1795,-17.8596,0.5284
42996,182.18596000000002,-2.2701,-0.00488,0.23224,0.97265,12,18.9541,-19.54,0.10800599999999999,2.0396799999999997,0.6289,-89.7792,0.345
43240,182.96079,-2.21933,0.7338,-0.62926,0.25606,12,19.6118,-20.0523,0.177203,2.59801,0.6796,-48.557,0.6112
43301,183.31367,-2.10589,-0.24348000000000003,0.87949,0.40891,12,19.7056,-19.731,0.161142,2.83166,1.1424,75.8531,0.7868
43312,183.4725,-2.15269,-0.76644,0.22414,0.6019399999999999,12,19.0189,-19.5597,0.11200299999999999,5.75812,0.7465,3.8417,0.1322
43565,184.72975,-2.19602,0.76252,-0.55829,-0.32692,12,19.3358,-20.3309,0.17739100000000002,2.0415900000000002,1.3232,83.3293,0.759
43679,185.07921000000002,-2.10696,-0.3809,0.28952,0.8781200000000001,12,19.7897,-19.8991,0.179031,1.9432,1.7621,55.9391,0.5557
43692,185.17146,-2.26147,0.40831999999999996,-0.70265,0.5827100000000001,12,19.6515,-18.9783,0.11448499999999999,5.623419999999999,1.2619,-60.3721,0.6192
43701,185.25086000000002,-2.15925,0.53487,0.74588,0.39697,12,18.1862,-20.2249,0.10422200000000001,3.51495,1.2857,87.6522,0.5695
44128,175.03575,-1.69615,-0.45445,-0.84878,0.27026,12,19.4598,-19.0133,0.10703499999999999,4.45406,0.2154,78.8902,0.3966
44144,175.0535,-1.7598099999999999,0.73375,-0.65008,-0.1975,12,19.4015,-20.407,0.188153,3.07803,0.9244,87.0054,0.1898
44169,175.30196,-1.8301900000000002,-0.45502,-0.72385,0.51865,12,19.0341,-19.4468,0.107395,3.6975599999999997,1.0805,35.3946,0.6096
44214,175.56921,-1.7372599999999998,-0.4336,0.8973899999999999,0.08177000000000001,12,18.9662,-20.2339,0.14589000000000002,3.40047,0.7837,54.9805,0.8837
44234,175.68175,-1.69927,-0.44101,0.89231,0.09646,12,19.0395,-20.1602,0.14587,3.19177,0.4661,56.3089,0.3033
44426,176.07175,-1.7607700000000002,0.12607000000000002,-0.6853,0.71726,12,19.5315,-19.2343,0.12133900000000002,2.17234,1.4105,-11.1779,0.6129
44559,176.46313,-1.79342,-0.13667,0.38142,0.9142399999999999,12,18.0029,-20.493,0.10809200000000001,3.1168299999999998,0.5943,-74.8688,0.535
44574,176.38213000000002,-1.76863,0.9998600000000001,-0.01601,0.005229999999999999,12,19.6752,-20.3499,0.20575,2.71622,1.051,68.5183,0.8606
44589,176.57575,-1.78998,-0.08158,0.50907,0.85685,12,18.2008,-20.2871,0.107721,2.63382,1.1497,-63.4223,0.5284
44647,176.67825,-1.7860099999999999,-0.0884,-0.28206,0.9553200000000001,12,18.6733,-20.1285,0.12321900000000001,5.017,1.0212,83.6884,0.8756
44705,176.95266999999998,-1.7716900000000002,0.01629,0.41811000000000004,0.90825,12,19.0991,-19.3541,0.106127,3.4047300000000003,0.9455,79.474,0.4813
44707,176.98217,-1.75032,0.40721999999999997,-0.83357,0.37328,12,19.4906,-19.5231,0.134832,2.0022,1.4584,-13.4039,0.3211
44737,177.00478999999999,-1.71213,0.6549,-0.69786,0.29,12,19.1071,-19.9562,0.137695,5.70903,1.3409,-41.4586,0.7528
44760,177.10296,-1.6496400000000002,0.5980300000000001,-0.79901,0.06276,12,18.9592,-20.1061,0.13781500000000002,2.82435,0.5307,-60.7301,0.2799
44784,177.10792,-1.6791900000000002,-0.13014,-0.22815,0.9648899999999999,12,19.0656,-19.284,0.101491,5.48475,1.7207,-76.1149,0.5272
45002,178.21546,-1.7163400000000002,0.8720399999999999,-0.19235,0.45003999999999994,12,18.913,-20.165,0.138551,3.65466,0.8092,39.4802,0.489
45025,178.32054,-1.8507200000000001,-0.2358,0.54905,0.80184,12,19.404,-20.115,0.166795,2.3931,1.9228,65.3365,0.6979
45052,178.42529,-1.7856599999999998,0.38906999999999997,0.8909100000000001,0.2343,12,18.0449,-20.387,0.10515999999999999,3.03153,0.66,-48.9463,0.4808
45137,178.57342,-1.8305799999999999,-0.47148999999999996,0.31483,0.82376,12,19.4044,-20.0847,0.164722,2.8861,1.9543,-66.6018,0.8047
45634,180.75253999999998,-1.7883200000000001,-0.52622,-0.8500700000000001,0.02159,12,18.5063,-20.475,0.132993,3.3757699999999997,1.2009,30.7357,0.4377
45715,181.16271,-1.8134599999999998,0.18987,0.9818100000000001,0.00118,12,18.3209,-20.2059,0.10953299999999999,2.62182,1.7277,-9.5523,0.4807
45801,181.71121000000002,-1.8382,-0.17107999999999998,-0.68812,0.70514,12,19.4307,-19.9578,0.157927,2.30735,0.8281,-61.356,0.3713
45853,181.80913,-1.8466200000000002,-0.22194,-0.65869,0.7189399999999999,12,19.0419,-20.35,0.158157,2.74587,1.1601,21.172,0.5163
45906,181.97483,-1.7585400000000002,0.46533,-0.64498,0.60619,12,19.2987,-20.4563,0.184027,2.84057,0.6049,-78.7241,0.7384
45989,182.37663,-1.699,0.40279,0.1971,0.8938200000000001,12,19.7068,-20.3304,0.206781,3.10869,0.654,-65.6119,0.1507
46120,183.24525,-1.689,0.09352,0.5340699999999999,0.84025,12,19.3043,-20.1812,0.164475,2.0275,1.8665,25.8354,0.6139
46202,183.62604,-1.67858,0.52171,-0.81821,0.24156999999999998,12,19.5616,-20.1164,0.178229,2.749,1.3412,59.7766,0.3613
46203,183.65679,-1.85625,0.83,-0.5374,0.14937,12,19.4588,-19.362,0.124215,3.90412,0.6629,-45.9741,0.4135
46242,183.73383,-1.7480200000000001,-0.11014000000000002,-0.63302,0.76626,12,19.5836,-18.7695,0.101648,3.5445300000000004,0.5631,75.8522,0.3269
46251,183.85279,-1.6721700000000002,0.9526100000000001,0.17554,0.24843,12,19.3219,-20.3889,0.18067,2.34591,1.952,21.0454,0.7347
46376,184.58308,-1.6902599999999999,0.7002,0.6282300000000001,0.33918000000000004,12,18.8745,-19.5443,0.104566,6.144419999999999,1.8723,-30.4236,0.7421
46388,184.70608000000001,-1.6738400000000002,0.6936100000000001,0.6483800000000001,0.31387,12,18.657,-19.7608,0.104525,2.84367,0.87,-78.7691,0.8466
46427,184.84775,-1.83021,0.90979,-0.01396,0.41484,12,19.54,-19.4401,0.132928,3.63714,1.3667,-80.9581,0.6253
46514,185.20296000000002,-1.7169,-0.76245,-0.21144000000000002,0.61152,12,19.0037,-19.7604,0.121251,3.44447,1.9183,10.2151,0.3815
46816,174.93737,-1.35335,-0.24681,-0.68928,0.68115,12,19.1896,-20.1436,0.154302,2.91929,1.1502,-32.1401,0.5422
46944,175.77258,-1.28378,-0.77636,-0.61251,0.14869000000000002,12,19.419,-19.4424,0.126385,1.9836799999999999,1.067,-68.4552,0.898
46976,176.03842,-1.41269,-0.8944,0.33025,0.30163,12,18.7152,-19.7595,0.10711099999999998,2.2351799999999997,1.2312,-14.982,0.8115
47052,176.3475,-1.39983,-0.1914,0.2091,0.9589799999999999,12,19.4752,-19.675,0.142853,3.13414,0.825,44.8531,0.7444
47054,176.29717,-1.38695,0.12902,-0.80965,0.5725600000000001,12,19.0089,-20.3801,0.157962,4.08295,1.4764,22.1998,0.5689
47099,176.3735,-1.41064,0.52553,0.57368,0.62826,12,19.7588,-18.6482,0.10403599999999999,2.80513,1.5436,80.4062,0.0345
47139,176.70483000000002,-1.36569,0.61253,0.1246,0.78057,12,19.1421,-19.5713,0.118653,2.91825,0.8688,29.0736,0.8915
47163,176.75608,-1.37402,0.61474,0.13817000000000002,0.77653,12,19.0506,-19.6656,0.11879300000000001,3.6771300000000005,0.949,-65.3322,0.3757
47308,177.48125,-1.32428,-0.70614,0.57201,0.41735,12,19.5055,-20.3312,0.190366,2.48548,0.2864,63.4579,0.3352
47330,177.51083,-1.28801,-0.11067,-0.96372,0.24288,12,19.7733,-19.7121,0.164465,3.70905,0.6761,-72.0316,0.6264
47390,177.93025,-1.25386,0.46474,0.204,0.86162,12,18.7667,-19.6624,0.105031,2.51768,1.1666,-9.7532,0.5595
47401,177.88246,-1.3524200000000002,0.50737,0.25194,0.8240799999999999,12,19.084,-19.3372,0.104671,3.6332199999999997,1.0964,-34.231,0.5806
47415,178.08258,-1.36905,0.38574,-0.70705,0.5927,12,18.9695,-19.9065,0.12717799999999999,2.79288,0.9315,-36.7302,0.321
47439,178.19275,-1.37297,0.33004,-0.65285,0.68181,12,18.5064,-20.3743,0.12742699999999998,3.37289,0.9299,-78.9027,0.1878
47454,178.28521,-1.33746,0.8770600000000001,0.03701,0.47896000000000005,12,19.5068,-19.5796,0.139051,2.45982,0.8362,85.1822,0.6034
47523,178.6945,-1.3312700000000002,0.14163,-0.29994,0.94339,12,19.1144,-19.3657,0.10736099999999998,3.0276099999999997,0.9456,17.9799,0.7567
47538,178.71591999999998,-1.27019,0.8858799999999999,-0.25073,0.39032,12,18.3942,-20.4935,0.127805,5.13756,0.8155,-33.5379,0.2048
47544,178.62871,-1.25589,0.14163,-0.29994,0.94339,12,19.2564,-19.2256,0.107451,4.1342,1.6526,10.8482,0.6796
47585,178.77104,-1.39419,0.69965,-0.15971,0.6964100000000001,12,18.9909,-20.0926,0.138879,2.76542,0.8363,74.325,0.4209
47627,178.93713,-1.41099,0.39011999999999997,-0.8222,0.41447,12,19.5063,-19.9761,0.164268,2.0012,1.8328,-74.5018,0.3413
47649,178.99,-1.3379,-0.61515,0.78665,0.05264,12,19.4747,-20.039,0.166431,2.96342,1.4694,-23.5102,0.4059
47847,179.72329,-1.31382,-0.50775,-0.28324,0.81361,12,19.4542,-19.3461,0.123135,3.3758800000000004,1.1118,23.5432,0.3801
47912,180.02604,-1.37904,-0.0914,0.3924,0.9152399999999999,12,19.601,-20.1667,0.184998,2.11103,1.4755,-36.4635,0.3031
47927,179.9845,-1.2863799999999999,0.20578000000000002,-0.33176,0.92065,12,19.1774,-19.4742,0.11555499999999999,4.75985,0.8209,-89.0838,0.5127
48154,181.02608,-1.29814,0.22189,0.9717600000000001,0.08035,12,19.5804,-20.3902,0.201181,4.63865,1.24,-40.4377,0.8065
48204,181.26513,-1.28312,-0.9626299999999999,0.25106,0.10157000000000001,12,19.7376,-19.9772,0.180976,1.9971,0.6363,24.3624,0.5649
48217,181.20237,-1.34133,0.22189,0.9717600000000001,0.08035,12,19.7175,-20.2522,0.20110999999999998,2.67394,1.0023,-0.788,0.3003
48267,181.55125,-1.44128,0.46584,-0.82176,0.32818,12,19.6087,-19.76,0.156616,2.20207,0.7645,-44.4888,0.0374
48282,181.53304,-1.40147,-0.55143,-0.58924,0.59053,12,19.2143,-20.4271,0.175538,3.30263,0.9814,21.5543,0.6995
48568,182.9095,-1.43295,0.028960000000000003,0.75073,0.65998,12,19.7796,-20.2069,0.202512,3.06732,1.4296,52.2865,0.6368
48634,183.17671,-1.4045299999999998,0.37668,-0.5524100000000001,0.74361,12,18.4075,-20.0407,0.105896,2.61211,1.827,80.3796,0.6915
48659,183.36379,-1.274,0.1682,-0.41785,0.89281,12,19.6169,-20.0582,0.178019,2.72518,0.9134,72.6684,0.3958
48675,183.46636999999998,-1.3320299999999998,0.36428,-0.33662,0.8683299999999999,12,19.0552,-19.5943,0.115455,2.7556599999999998,0.7565,-40.487,0.594
48779,183.95629,-1.29793,-0.50008,-0.62111,0.60344,12,18.9596,-19.3964,0.101776,3.59194,1.0978,-75.2847,0.5371
48795,184.13891999999998,-1.27183,0.82389,0.26709,0.49986,12,18.9274,-19.6752,0.113158,2.23358,0.7771,56.4266,0.6525
48918,184.61875,-1.41612,0.7813899999999999,-0.17648,0.5985699999999999,12,19.6684,-19.7352,0.158929,2.34381,1.7829,-83.1481,0.5229
48970,184.90592,-1.37333,0.4018,-0.49613,0.76968,12,19.665,-20.3249,0.202798,2.6080900000000002,1.3383,43.1774,0.7227
