0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
402133.0,411709.0,422754.0,433634.0,437949.0,442640.0,437499.0,433139.0,449754.0,408875.0,395509.0,399673.0,410098.0,382561.0,406392.0,411794.0,399004.0,409779.0,412452.0,400015.0,415001.0,403141.0,441403.0,410684.0,385868.0,388865.0,414232.0,424966.0,419655.0,417623.0,409063.0,404966.0,398105.0,410698.0,395925.0,395757.0,400201.0,403834.0,407953.0,395444.0,406260.0,396220.0,391108.0,439921.0,379892.0,386581.0,392919.0,420434.0,404405.0,410196.0,407194.0,392112.0,403266.0,384909.0,406229.0,395575.0,410269.0,414247.0,412694.0,395515.0,386972.0,377675.0,360521.0,347744.0,342664.0,346289.0,341602.0,349671.0,346832.0,346760.0,357438.0,332125.0,321247.0,324725.0,330239.0,339750.0,327378.0,339241.0,347269.0,360395.0,342244.0,325464.0,351301.0,361359.0,364199.0,378044.0,391762.0,366091.0,384643.0,387297.0,375141.0,391835.0,369495.0,384040.0,395460.0,380283.0,351630.0,391314.0,388294.0,412874.0
497538.0,498589.0,520438.0,517318.0,508187.0,498131.0,479679.0,502431.0,485209.0,489175.0,479064.0,480986.0,472387.0,483350.0,485196.0,483559.0,486433.0,475890.0,462396.0,438300.0,456639.0,464812.0,481047.0,477375.0,490444.0,484395.0,463400.0,470001.0,459948.0,469147.0,464672.0,460383.0,447581.0,467505.0,440038.0,445451.0,467334.0,440933.0,443141.0,452644.0,467480.0,453382.0,465190.0,455282.0,439203.0,462396.0,469703.0,434494.0,440911.0,431566.0,426503.0,439326.0,430740.0,432166.0,442644.0,428582.0,429884.0,444687.0,432125.0,433940.0,431199.0,453435.0,459562.0,416409.0,403942.0,422846.0,431314.0,401700.0,409071.0,401464.0,417347.0,430334.0,394786.0,414090.0,420415.0,403138.0,428498.0,411218.0,398007.0,392211.0,405535.0,412531.0,412124.0,435026.0,457032.0,452639.0,393470.0,389538.0,416935.0,378243.0,393895.0,369844.0,366363.0,391159.0,370214.0,377867.0,389243.0,355777.0,376019.0,404190.0
593035.0,626360.0,635204.0,647409.0,648651.0,631479.0,605608.0,609696.0,624467.0,581865.0,569441.0,584886.0,590169.0,562876.0,589667.0,591612.0,587430.0,596324.0,595207.0,570667.0,592642.0,584313.0,615568.0,611655.0,569415.0,579199.0,591407.0,600161.0,604554.0,602669.0,601299.0,593611.0,580653.0,605619.0,570610.0,581189.0,602190.0,596343.0,593533.0,578511.0,586431.0,576783.0,548505.0,615234.0,543259.0,563283.0,569171.0,577847.0,577115.0,574702.0,567755.0,557960.0,570575.0,559940.0,589105.0,570954.0,585724.0,592859.0,583296.0,556929.0,562304.0,562752.0,539991.0,519997.0,506569.0,529476.0,532044.0,517832.0,511298.0,518506.0,537623.0,511834.0,481656.0,494506.0,491748.0,513568.0,493488.0,513138.0,512529.0,526077.0,520804.0,494751.0,517105.0,538957.0,553923.0,569606.0,540749.0,514655.0,552541.0,546740.0,534797.0,539318.0,530422.0,555969.0,537336.0,556346.0,529185.0,539549.0,560982.0,544708.0
224726.0,216911.0,242129.0,235730.0,231788.0,232399.0,232326.0,255393.0,235642.0,241556.0,240275.0,230601.0,237181.0,245597.0,236186.0,245696.0,244356.0,233806.0,229171.0,216663.0,218496.0,221743.0,240728.0,217121.0,247984.0,233809.0,226930.0,228469.0,213351.0,218790.0,207609.0,207275.0,205396.0,213358.0,203047.0,206217.0,204589.0,192379.0,195846.0,207882.0,224815.0,206897.0,217957.0,220745.0,220249.0,224069.0,222162.0,204633.0,204197.0,198949.0,207716.0,216069.0,206808.0,200451.0,202571.0,192939.0,197355.0,213460.0,204686.0,213530.0,200618.0,211256.0,225798.0,197792.0,193700.0,192692.0,190662.0,190271.0,196022.0,183441.0,186270.0,202996.0,192266.0,199229.0,218976.0,185619.0,211184.0,190948.0,189922.0,186779.0,184825.0,191930.0,192555.0,198170.0,212153.0,207647.0,201444.0,191670.0,192969.0,175994.0,181067.0,166622.0,154245.0,161245.0,167954.0,172193.0,168117.0,157328.0,149413.0,206609.0
45344.0,42994.0,43822.0,43665.0,42866.0,55432.0,55660.0,51135.0,55420.0,54821.0,45930.0,47534.0,39282.0,38864.0,43467.0,41444.0,38701.0,38082.0,35830.0,35912.0,44000.0,45346.0,48688.0,41681.0,40484.0,41433.0,41537.0,47293.0,41836.0,45753.0,43472.0,44516.0,42409.0,41576.0,41963.0,36942.0,41171.0,38336.0,42082.0,42312.0,45749.0,44497.0,52124.0,41324.0,34366.0,38126.0,38908.0,42652.0,37177.0,43501.0,34819.0,35852.0,35536.0,38344.0,39495.0,43245.0,41606.0,36240.0,39544.0,35637.0,36800.0,37223.0,39721.0,30458.0,28737.0,28766.0,32570.0,26474.0,33170.0,31413.0,35089.0,31415.0,25999.0,30986.0,23420.0,23905.0,24734.0,24650.0,24383.0,21524.0,24420.0,32328.0,33051.0,31992.0,31938.0,28865.0,25111.0,31855.0,31708.0,23549.0,31286.0,35849.0,32090.0,30398.0,37970.0,16727.0,21275.0,33641.0,28310.0,38423.0
36566.0,24033.0,22037.0,24148.0,22831.0,21461.0,23584.0,19346.0,19434.0,19808.0,18927.0,17638.0,15853.0,18574.0,22268.0,16601.0,14950.0,17457.0,14640.0,15073.0,16502.0,16551.0,17466.0,17602.0,18429.0,18819.0,17758.0,19044.0,19862.0,19558.0,21355.0,19947.0,17228.0,17650.0,20343.0,16860.0,19585.0,17709.0,19633.0,19383.0,16745.0,21425.0,37712.0,17900.0,21221.0,23499.0,32381.0,29796.0,26827.0,24610.0,23407.0,21557.0,21087.0,18340.0,17702.0,17019.0,15468.0,16375.0,17293.0,23359.0,18449.0,19879.0,14573.0,15906.0,17600.0,18201.0,17640.0,16794.0,15413.0,14864.0,15803.0,16214.0,16112.0,14094.0,16510.0,19796.0,26470.0,21723.0,18442.0,18226.0,17730.0,18986.0,20714.0,27266.0,23217.0,24565.0,17928.0,17449.0,24360.0,19257.0,21886.0,19890.0,19101.0,27587.0,22414.0,12884.0,22296.0,16573.0,25608.0,27324.0
