0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
384329.0,387055.0,385687.0,386383.0,388272.0,387168.0,384195.0,384835.0,382415.0,381800.0,383272.0,385673.0,384861.0,385184.0,385681.0,383491.0,384449.0,385166.0,383302.0,382833.0,383917.0,383183.0,385561.0,384020.0,382461.0,382055.0,381647.0,382796.0,387335.0,382950.0,386111.0,385673.0,384206.0,381758.0,382008.0,385936.0,384024.0,384339.0,384454.0,384071.0,385553.0,383318.0,383347.0,382899.0,383724.0,382326.0,384405.0,386734.0,386549.0,388713.0,388119.0,388742.0,390325.0,389050.0,389186.0,388780.0,388399.0,388711.0,389950.0,394704.0,392600.0,392697.0,392199.0,390761.0,392808.0,392328.0,392479.0,392754.0,392845.0,394678.0,396014.0,394048.0,390639.0,388286.0,388469.0,389420.0,390172.0,389742.0,392184.0,391758.0,392136.0,388458.0,388517.0,389349.0,393934.0,396383.0,395271.0,394600.0,392480.0,396008.0,397804.0,399318.0,400049.0,404072.0,402208.0,402553.0,406956.0,411855.0,409755.0,403276.0
454907.0,453693.0,454866.0,456403.0,459177.0,455879.0,454387.0,453672.0,453162.0,450750.0,450890.0,447630.0,448829.0,447649.0,445224.0,444416.0,445075.0,444019.0,444415.0,443113.0,441494.0,441831.0,443976.0,444771.0,444545.0,444797.0,444543.0,444143.0,444575.0,444669.0,444065.0,445178.0,442398.0,441031.0,439670.0,438324.0,441266.0,438705.0,439710.0,436851.0,437797.0,436355.0,438237.0,438259.0,438548.0,440422.0,439772.0,438591.0,438333.0,439264.0,440058.0,441102.0,442161.0,441623.0,442052.0,444131.0,444562.0,444434.0,448238.0,449302.0,449636.0,446194.0,443703.0,437668.0,437764.0,436267.0,440421.0,437272.0,438967.0,439948.0,443348.0,440288.0,437503.0,437197.0,437122.0,436507.0,435503.0,431205.0,430904.0,433481.0,432925.0,432884.0,433784.0,434997.0,436678.0,436015.0,432077.0,433759.0,436015.0,434755.0,436375.0,431213.0,429021.0,428212.0,429293.0,432807.0,442769.0,442146.0,436145.0,439239.0
564830.0,566167.0,564252.0,565847.0,569432.0,566749.0,560282.0,561182.0,559828.0,557414.0,560614.0,561512.0,561669.0,563565.0,562506.0,561267.0,561490.0,561655.0,558680.0,558361.0,557704.0,556940.0,559824.0,559521.0,556903.0,556424.0,556396.0,557435.0,562111.0,558393.0,560796.0,561146.0,558377.0,555683.0,555849.0,559196.0,558746.0,558300.0,558895.0,557849.0,558864.0,555845.0,555061.0,555613.0,556647.0,555855.0,559074.0,561333.0,559650.0,562471.0,563039.0,563842.0,565401.0,564312.0,564854.0,566078.0,565265.0,565138.0,567027.0,572856.0,571746.0,571613.0,568701.0,564257.0,566933.0,565555.0,567011.0,566083.0,566983.0,570965.0,573482.0,569775.0,564653.0,563270.0,564304.0,565911.0,569256.0,566130.0,569772.0,570985.0,571328.0,565230.0,566544.0,568573.0,574029.0,574217.0,571670.0,571268.0,568661.0,571506.0,572493.0,574208.0,575830.0,580011.0,577523.0,576505.0,586158.0,592483.0,586751.0,585546.0
214229.0,214391.0,215398.0,216551.0,217219.0,215664.0,216793.0,216068.0,216470.0,215900.0,214639.0,212805.0,213645.0,211733.0,211252.0,209872.0,211350.0,210954.0,212291.0,210822.0,210440.0,210970.0,212014.0,211945.0,213470.0,214467.0,213481.0,213356.0,213060.0,212827.0,212514.0,212216.0,211084.0,210217.0,209297.0,209282.0,210205.0,209069.0,210035.0,207961.0,208656.0,207595.0,209899.0,209397.0,209622.0,211512.0,210030.0,208936.0,209908.0,209201.0,209407.0,209235.0,210916.0,210116.0,210249.0,210498.0,211495.0,212173.0,213730.0,213064.0,212063.0,209232.0,207676.0,205833.0,205327.0,204909.0,208266.0,206745.0,207253.0,206290.0,207546.0,206319.0,205550.0,204126.0,204023.0,203013.0,201077.0,199414.0,197892.0,197923.0,196732.0,198491.0,198955.0,198669.0,198423.0,199787.0,197576.0,198158.0,201224.0,201543.0,204432.0,198786.0,195314.0,196387.0,197687.0,202217.0,206546.0,204527.0,199799.0,192655.0
39168.0,39571.0,40335.0,39952.0,40155.0,40200.0,40195.0,41262.0,39769.0,39586.0,39267.0,39479.0,39210.0,39015.0,38118.0,37841.0,37877.0,37661.0,37962.0,37734.0,38455.0,38610.0,39221.0,38775.0,38188.0,37460.0,37887.0,37497.0,37898.0,37403.0,37557.0,38166.0,37981.0,37913.0,37598.0,37332.0,37883.0,37578.0,37006.0,36870.0,37556.0,37464.0,37166.0,36428.0,36304.0,36427.0,36230.0,36365.0,36546.0,36649.0,36246.0,36921.0,37424.0,37563.0,37576.0,37515.0,37373.0,36894.0,37747.0,38611.0,39329.0,39284.0,40291.0,39311.0,39375.0,39012.0,38560.0,38155.0,37873.0,37622.0,37840.0,37291.0,37063.0,36796.0,35807.0,35511.0,34077.0,34437.0,34231.0,34480.0,35521.0,35646.0,35204.0,35329.0,36368.0,36300.0,36032.0,36022.0,35871.0,35526.0,34843.0,35187.0,36507.0,34594.0,35646.0,35723.0,35590.0,34761.0,35179.0,35160.0
21009.0,20619.0,20568.0,20436.0,20643.0,20434.0,21312.0,19995.0,19510.0,19650.0,19642.0,19507.0,19166.0,18520.0,19029.0,18927.0,18807.0,18915.0,18784.0,19029.0,18812.0,18494.0,18478.0,18550.0,18445.0,18501.0,18426.0,18651.0,18841.0,18996.0,19309.0,19323.0,19162.0,18976.0,18934.0,18450.0,18456.0,18097.0,18228.0,18242.0,18274.0,18769.0,19458.0,19720.0,19699.0,18954.0,18843.0,18691.0,18778.0,19656.0,19485.0,19846.0,18745.0,18682.0,18559.0,18820.0,18828.0,18940.0,19684.0,19475.0,19098.0,18762.0,19234.0,19028.0,18937.0,19119.0,19063.0,19043.0,19703.0,19749.0,20494.0,20951.0,20876.0,21291.0,21457.0,21492.0,21265.0,20966.0,21193.0,21851.0,21480.0,21975.0,21598.0,21775.0,21792.0,22094.0,22070.0,22911.0,22739.0,22188.0,22411.0,22350.0,21419.0,21292.0,20645.0,20915.0,21431.0,22230.0,24171.0,29154.0
