dum_min,dum_mean,dum_max,e_spiral_mean,e_spiral_std,e_elliptic_mean,e_elliptic_std
0.0,0.01,0.02,1.0367470516076072,0.029395310941594137,1.0639199827540027,0.02733047458930851
0.02,0.03,0.04,1.044662939528407,0.028588606592194452,1.0641374428708732,0.02510603750742588
0.04,0.05,0.06,1.0453104057016847,0.02739703283063332,1.0642700592903298,0.024138929981125552
0.06,0.07,0.08,1.0462867321713378,0.026146229269789253,1.0592720916374747,0.021443608412483738
0.08,0.09,0.1,1.0375669437165533,0.024753581304538506,1.0590886229799303,0.021563451526783493
0.1,0.11,0.12,1.0353048363421722,0.024948419359626876,1.0556804582144406,0.020865560554758838
0.12,0.13,0.14,1.0330600216833563,0.02393567425038024,1.0530860626554246,0.019520976101453865
0.14,0.15000000000000002,0.16,1.0295252257364327,0.02174735377268237,1.0485691486600295,0.01873950127985621
0.16,0.16999999999999998,0.18,1.023152028879059,0.021885678528703677,1.0445840074583612,0.018495022435477113
0.18,0.19,0.2,1.020032538634048,0.02041437861750776,1.03563483614114,0.017104133003691294
0.2,0.21000000000000002,0.22,1.0150732966774985,0.019499458879159368,1.0360892381420101,0.018021173482200437
0.22,0.22999999999999998,0.24,1.0193137893216395,0.021399677601730567,1.0349552811159792,0.016700461916622496
0.24,0.25,0.26,1.0120394756770188,0.02014451205315247,1.0321237349000518,0.017144198161157295
0.26,0.27,0.28,1.0129042264473926,0.01871381784512043,1.0323871959022122,0.015843283640904718
0.28,0.29000000000000004,0.3,1.0213537784691717,0.018891282907351023,1.0274229839126656,0.015996500584078588
0.3,0.31,0.32,1.0252000539179822,0.020918491899810314,1.0260187739842523,0.016036053023778637
0.32,0.33,0.34,1.0150423089000398,0.018301177611676416,1.0176235303957095,0.014747353721202991
0.34,0.35,0.36,1.0207191964950921,0.019630896988811885,1.0106677421896408,0.014594178590280645
0.36,0.37,0.38,1.018193788880544,0.019156199073183878,1.0077222488133046,0.015318151039477009
0.38,0.39,0.4,1.0149041035011326,0.01809575641499087,1.0030983242387663,0.01485078513539536
0.4,0.41000000000000003,0.42,1.016037292611547,0.019649673931552845,0.9989430450878851,0.014702618523101302
0.42,0.43,0.44,1.013392838484062,0.01986977455552045,0.9952761678139759,0.015077313408885204
0.44,0.45,0.46,1.0145668189367034,0.018220754921473677,0.994690413172802,0.014938910560491151
0.46,0.47,0.48,1.0202519885361645,0.020101536171400276,0.9918021310491761,0.016015785889568424
0.48,0.49,0.5,1.022679477094947,0.02017280449441054,0.9891552856039957,0.015976952586860726
0.5,0.51,0.52,1.0172376818601148,0.0206837000420565,0.989861778670464,0.015392733034752956
0.52,0.53,0.54,1.0155033393645723,0.02041747177517954,0.991677403844053,0.017080980056107614
0.54,0.55,0.56,1.0125138133020957,0.02242975781121625,0.9974557818663197,0.017707776813140744
0.56,0.5700000000000001,0.58,1.0080871750961309,0.021734061692055415,0.9939032129220158,0.016579871553074606
0.58,0.59,0.6,1.0048371644507395,0.022059407109588952,1.0021450121545088,0.018394980169193116
0.6,0.61,0.62,0.9935084618328471,0.02261323205673402,0.9971716345887558,0.020135846602947035
0.62,0.63,0.64,0.9709489004107559,0.020037856335589074,0.9909049336761016,0.0180165579744294
0.64,0.65,0.66,0.9610561609484076,0.021358774863867024,0.9871426346955507,0.017121989942717877
0.66,0.67,0.68,0.953129651651423,0.02242922396933838,0.9883400309618748,0.01798026067563222
0.68,0.6900000000000001,0.7000000000000001,0.9461773379652334,0.022240368091709473,0.9885850847683172,0.019552830346001228
0.7000000000000001,0.71,0.72,0.931387081226726,0.022466132241152383,0.9843329483742194,0.019675272010467638
0.72,0.73,0.74,0.9165624054962732,0.021373538427868835,0.979644547044256,0.0189695591915267
0.74,0.75,0.76,0.9184544412109727,0.024048849583296488,0.9747710107752603,0.02090970889149709
0.76,0.77,0.78,0.9316434176313865,0.026369707625858694,0.9671267143957288,0.020995780827345212
0.78,0.79,0.8,0.9475239863672587,0.03126607490388321,0.9596331536547925,0.018988861754028807
0.8,0.81,0.8200000000000001,0.9333650685627239,0.025503135419203876,0.9648236786405892,0.020850861446604217
0.8200000000000001,0.8300000000000001,0.84,0.9383530632185404,0.028011860406691135,0.975891935629274,0.023600103053845908
0.84,0.85,0.86,0.9588064116700145,0.029134243652142518,0.973498351129666,0.02392596936975288
0.86,0.87,0.88,0.9740371095204159,0.0307808742563103,0.9587470363157719,0.024151187620873298
0.88,0.89,0.9,0.9794217604025381,0.03311865414771785,0.94969921612966,0.027393025669226412
0.9,0.91,0.92,0.9961771162293479,0.03516356377613656,0.9353204244039717,0.027015606486782917
0.92,0.93,0.9400000000000001,0.9980325055355947,0.037750171129478614,0.9320918252138162,0.02910269144290696
0.9400000000000001,0.95,0.96,1.0033817472221862,0.041463605245703666,0.9255316812748446,0.0339968195630695
0.96,0.97,0.98,1.0324908259752843,0.05109035612026617,0.9255351022705903,0.036430208721816994
0.98,0.99,1.0,1.0473712576374017,0.06709000967276678,0.9202535062229269,0.047546803890963156
