dum_min,dum_mean,dum_max,e_spiral_mean,e_spiral_std,e_elliptic_mean,e_elliptic_std,g_spiral_mean,g_spiral_std,g_elliptic_mean,g_elliptic_std
0.0,0.03333333333333333,0.06666666666666667,1.0749163152678307,0.03795846759976753,1.1358161460106477,0.03284375110860163,1.1245250593080904,0.0346693067288223,1.0825388676096293,0.03475449103890942
0.06666666666666667,0.1,0.13333333333333333,1.0522163668928868,0.03174552619253108,1.1143447710428096,0.02663067774034066,1.1097918494032772,0.02706727574300731,1.0518291613449096,0.028019735606479097
0.13333333333333333,0.16666666666666669,0.2,1.0366536296428435,0.028715435590992038,1.0812321971402792,0.023045270452189372,1.087044325492819,0.025075804112196936,1.0270256422715964,0.02379310268411714
0.2,0.23333333333333334,0.26666666666666666,1.0284130844519475,0.026526288090977884,1.0645859577344243,0.02233606032369541,1.0633818282702305,0.024757437655690055,1.0276558633509103,0.023835464613531466
0.26666666666666666,0.3,0.3333333333333333,1.057613673446984,0.027155601419009235,1.0457528832566354,0.02213344100040131,1.0686328113657668,0.023858264510234983,1.0289819543896956,0.02452246689338403
0.3333333333333333,0.3666666666666667,0.4,1.0275948666892578,0.026311171970474532,1.0221744591686581,0.020002736988575364,1.0368378917801107,0.025423145064654207,1.008995750560835,0.021034354329227095
0.4,0.43333333333333335,0.4666666666666667,1.028655545977162,0.028556868842096968,1.0172767576327044,0.021877416074336263,1.0315976514545482,0.02451122596567415,1.009372316673193,0.023159887579139206
0.4666666666666667,0.5,0.5333333333333333,1.0191724349663354,0.027772828947939178,0.9924013168330029,0.020708163243531544,1.0129084936854247,0.025335267643917816,0.9973283362162153,0.022272784393755924
0.5333333333333333,0.5666666666666667,0.6,1.0065350797323152,0.030261770252641387,0.9853691098466588,0.022690621112676366,0.980861496151541,0.0256911601549084,1.0160313961225182,0.02573588008775237
0.6,0.6333333333333333,0.6666666666666666,0.9363801860207721,0.028023303053286337,0.9736536738537126,0.023442463784939947,0.929581193437284,0.02512915842053199,0.9895139326082136,0.025237219970465494
0.6666666666666666,0.7,0.7333333333333333,0.8914713259833544,0.028350055253598565,0.9417673459172928,0.023846774517011442,0.8705561084429505,0.02613392899051375,0.9814801034677946,0.025893775190313613
0.7333333333333333,0.7666666666666666,0.8,0.8961536961586803,0.03353840717138608,0.9332976624702116,0.025079606622540312,0.8811690042455457,0.030297038565190813,0.9626295221989085,0.026409018350709825
0.8,0.8333333333333334,0.8666666666666667,0.9324273009696936,0.035819648212222874,0.9319900451397023,0.028908087408559782,0.9046293726397471,0.029018040464583585,0.9726466492760287,0.03121589051063799
0.8666666666666667,0.9,0.9333333333333333,0.9879752789880517,0.041968632606280476,0.8903430752219077,0.030466354865483214,0.9404766535151586,0.035817256640681285,0.9330870697752975,0.0335022499252953
0.9333333333333333,0.9666666666666667,1.0,1.0172165779999445,0.0537234249221891,0.8676477347972167,0.040023093487540226,0.9586365738939224,0.04786334630353436,0.9108823525458044,0.04577625238000359
