dum_min,dum_mean,dum_max,e_spiral_mean,e_spiral_std,e_elliptic_mean,e_elliptic_std,g_spiral_mean,g_spiral_std,g_elliptic_mean,g_elliptic_std
0.2,0.21000000000000002,0.22,1.0690790339157252,0.04281973507196683,1.0643403964657914,0.034438697382331435,1.1222218308080814,0.03704740749575577,0.9933301772650541,0.037487689257402854
0.22,0.22999999999999998,0.24,1.1687904239465576,0.05698902559967473,1.0707778749433625,0.03500299081329863,1.1823477209595967,0.047580150549314464,1.0316588407428255,0.04665535857247381
0.24,0.25,0.26,1.0735726849948604,0.040001144812275506,1.1246607204349786,0.04934815291488381,1.132707499999999,0.04295612537243708,1.059064122115925,0.05033209091524213
0.26,0.27,0.28,1.0767968807810884,0.04136017626721512,1.0872676234707737,0.04012879421214291,1.124061393097642,0.03922479140145119,1.0249059651097345,0.044045406195757024
0.28,0.29000000000000004,0.3,1.0915207476875664,0.04756398169894277,1.0965282283642976,0.04299779974864831,1.1469616540404062,0.042267010550383635,1.026291207090604,0.045114374344652285
0.3,0.31,0.32,1.066313134635148,0.04721941272398113,1.0757186542818296,0.03914623917360315,1.0939063362794605,0.041380299388076074,1.0385056133933588,0.04327383340717868
0.32,0.33,0.34,1.0436798406988688,0.040467884262895985,1.05781997961033,0.03609719804158809,1.0749946106902348,0.035996734593327626,1.0195639279684854,0.038080872791360215
0.34,0.35,0.36,1.0538201541623864,0.045884132086748027,1.0664552673312209,0.040502022742777366,1.0827333985690255,0.04180340495326821,1.026841567248173,0.041940492027478155
0.36,0.37,0.38,1.1205743114080156,0.05332050876561727,1.0420176415949243,0.0367251536739632,1.1146848421717162,0.045178117676893254,1.0312275323579057,0.0452834077529207
0.38,0.39,0.4,1.0293162178828357,0.040003435587468904,1.0821152424105112,0.043563266013412795,1.065793244949494,0.04154741169826534,1.0464062492965662,0.04637546350143878
0.4,0.41000000000000003,0.42,1.066287279033918,0.05114237214447099,1.0645363185319456,0.04475099710212004,1.0705951136363656,0.045544519541892994,1.060725016882388,0.047917688686348145
0.42,0.43,0.44,1.0990948997944492,0.05569627425369135,0.9828495174444939,0.03897875519477635,1.0694230134680125,0.04899678031845133,0.995184167135621,0.044336603795188195
0.44,0.45,0.46,1.0166319270298039,0.04286386903973596,1.010510992297235,0.042758260660814236,0.9915956712962953,0.038139894214515836,1.0416978981429366,0.05091378382687939
0.46,0.47,0.48,1.0082582142857162,0.05010448715586884,1.0133632917988238,0.04168984623024258,0.9793987079124598,0.04218012884770288,1.0583028671918984,0.04734281567994061
0.48,0.49,0.5,1.0095901644398757,0.049234328929817,1.0032566402356131,0.043771951735595276,0.973116813973063,0.045560488637307696,1.0480215728756324,0.04739050549143015
0.5,0.51,0.52,1.0020385097636166,0.04750531173732272,0.9738156048935198,0.04001946593343838,0.9765010016835008,0.045393643000278656,0.999381128306133,0.04275278573726862
0.52,0.53,0.54,1.0085687204522087,0.04821730439990304,0.9483631807883997,0.03761057935897728,0.9691869949494941,0.043961295294290624,0.9802575689364088,0.04215765731944876
0.54,0.55,0.56,1.006484290853031,0.04893712382585546,1.0093394970548246,0.04894686416883629,0.9568680597643089,0.041491474375673625,1.0770478109172752,0.05764752151263497
0.56,0.5700000000000001,0.58,0.9983921197327897,0.04723512914705092,0.9979819053013187,0.04428046443031306,0.9421421843434388,0.0407311948606305,1.0689746539110911,0.05392452867796263
0.58,0.59,0.6,0.987894961459403,0.05292275532637152,1.0222996012686896,0.05058197222570882,0.9744254755892248,0.04819847556064584,1.051178055711873,0.056961174671347495
