min,max,N
0.0,0.010101010101010102,0.009820811130846653
0.010101010101010102,0.020202020202020204,0.009835168738898756
0.020202020202020204,0.030303030303030304,0.009880491415038484
0.030303030303030304,0.04040404040404041,0.009853700414446418
0.04040404040404041,0.05050505050505051,0.009840497335701599
0.05050505050505051,0.06060606060606061,0.00986385435168739
0.06060606060606061,0.07070707070707072,0.009872824156305507
0.07070707070707072,0.08080808080808081,0.00988587921847247
0.08080808080808081,0.09090909090909091,0.009890497335701598
0.09090909090909091,0.10101010101010102,0.00990373001776199
0.10101010101010102,0.11111111111111112,0.00991278863232682
0.11111111111111112,0.12121212121212122,0.009946329188869153
0.12121212121212122,0.13131313131313133,0.009955387803433984
0.13131313131313133,0.14141414141414144,0.009982859680284192
0.14141414141414144,0.15151515151515152,0.010024689165186501
0.15151515151515152,0.16161616161616163,0.010057223208999407
0.16161616161616163,0.17171717171717174,0.010094819419775015
0.17171717171717174,0.18181818181818182,0.010052664298401421
0.18181818181818182,0.19191919191919193,0.010033540556542334
0.19191919191919193,0.20202020202020204,0.010059650680876258
0.20202020202020204,0.21212121212121213,0.01010574304322084
0.21212121212121213,0.22222222222222224,0.010066696269982238
0.22222222222222224,0.23232323232323235,0.010112374185908822
0.23232323232323235,0.24242424242424243,0.01010968028419183
0.24242424242424243,0.25252525252525254,0.010146329188869154
0.25252525252525254,0.26262626262626265,0.010089135583185317
0.26262626262626265,0.27272727272727276,0.010114624037892244
0.27272727272727276,0.2828282828282829,0.010030550621669626
0.2828282828282829,0.29292929292929293,0.009975577264653642
0.29292929292929293,0.30303030303030304,0.01006648904677324
0.30303030303030304,0.31313131313131315,0.010074629958555358
0.31313131313131315,0.32323232323232326,0.009933866193013617
0.32323232323232326,0.33333333333333337,0.009984931912374186
0.33333333333333337,0.3434343434343435,0.010069449378330373
0.3434343434343435,0.3535353535353536,0.01007753108348135
0.3535353535353536,0.36363636363636365,0.009895056246299586
0.36363636363636365,0.37373737373737376,0.009928774422735346
0.37373737373737376,0.38383838383838387,0.00990769686204855
0.38383838383838387,0.393939393939394,0.009914416814683245
0.393939393939394,0.4040404040404041,0.009919804618117228
0.4040404040404041,0.4141414141414142,0.009906719952634695
0.4141414141414142,0.42424242424242425,0.00994313203078745
0.42424242424242425,0.43434343434343436,0.009999171107164003
0.43434343434343436,0.4444444444444445,0.010059295441089402
0.4444444444444445,0.4545454545454546,0.00991785079928952
0.4545454545454546,0.4646464646464647,0.009923860272350505
0.4646464646464647,0.4747474747474748,0.009931083481349912
0.4747474747474748,0.48484848484848486,0.009912314979277678
0.48484848484848486,0.494949494949495,0.009910449970396683
0.494949494949495,0.5050505050505051,0.009966844286560096
0.5050505050505051,0.5151515151515152,0.01005222024866785
0.5151515151515152,0.5252525252525253,0.010147098875074008
0.5252525252525253,0.5353535353535354,0.010183806986382474
0.5353535353535354,0.5454545454545455,0.010116844286560095
0.5454545454545455,0.5555555555555556,0.010191474245115453
0.5555555555555556,0.5656565656565657,0.010270426287744227
0.5656565656565657,0.5757575757575758,0.010229129662522204
0.5757575757575758,0.5858585858585859,0.010240674955595027
0.5858585858585859,0.595959595959596,0.010269567791592658
0.595959595959596,0.6060606060606061,0.010338247483718177
0.6060606060606061,0.6161616161616162,0.010332504440497336
0.6161616161616162,0.6262626262626263,0.010216489046773239
0.6262626262626263,0.6363636363636365,0.010274866785079929
0.6363636363636365,0.6464646464646465,0.010308200118413262
0.6464646464646465,0.6565656565656566,0.010358200118413262
0.6565656565656566,0.6666666666666667,0.010409413854351688
0.6666666666666667,0.6767676767676768,0.010479899348727059
0.6767676767676768,0.686868686868687,0.01026651865008881
0.686868686868687,0.696969696969697,0.010331142687981054
0.696969696969697,0.7070707070707072,0.010095233866193013
0.7070707070707072,0.7171717171717172,0.010009177027827117
0.7171717171717172,0.7272727272727273,0.010065956187092955
0.7272727272727273,0.7373737373737375,0.010140615748963884
0.7373737373737375,0.7474747474747475,0.010180669034931913
0.7474747474747475,0.7575757575757577,0.01033235642391948
0.7575757575757577,0.7676767676767677,0.01023590882178804
0.7676767676767677,0.7777777777777778,0.010261397276494968
0.7777777777777778,0.787878787878788,0.010164772054470101
0.787878787878788,0.797979797979798,0.010186530491415038
0.797979797979798,0.8080808080808082,0.010182741267021907
0.8080808080808082,0.8181818181818182,0.010344345766725873
0.8181818181818182,0.8282828282828284,0.010363321492007105
0.8282828282828284,0.8383838383838385,0.01020926583777383
0.8383838383838385,0.8484848484848485,0.010225251628182356
0.8484848484848485,0.8585858585858587,0.01022557726465364
0.8585858585858587,0.8686868686868687,0.01042951450562463
0.8686868686868687,0.8787878787878789,0.010303137951450563
0.8787878787878789,0.888888888888889,0.010152545885139135
0.888888888888889,0.8989898989898991,0.010170959147424512
0.8989898989898991,0.9090909090909092,0.010125962107756068
0.9090909090909092,0.9191919191919192,0.010198431024274719
0.9191919191919192,0.9292929292929294,0.010369360568383659
0.9292929292929294,0.9393939393939394,0.010501657785671996
0.9393939393939394,0.9494949494949496,0.010271906453522795
0.9494949494949496,0.9595959595959597,0.01021388395500296
0.9595959595959597,0.9696969696969697,0.010100532859680284
0.9696969696969697,0.9797979797979799,0.01025879218472469
0.9797979797979799,0.98989898989899,0.010098519834221433
0.98989898989899,1.0,0.00980198342214328
