0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20164.0,21702.0,19772.0,23066.0,20427.0,19034.0,20610.0,18470.0,19658.0,21268.0,27207.0,20231.0,23457.0,26207.0,28928.0,29378.0,30154.0,26613.0,28044.0,32034.0,35200.0,28772.0,30202.0,23817.0,29483.0,27738.0,22391.0,28964.0,22225.0,26301.0,23122.0,21717.0,23949.0,34075.0,30018.0,26242.0,24710.0,24144.0,25198.0,28135.0,31030.0,29962.0,29328.0,22474.0,24917.0,33706.0,25595.0,34032.0,23939.0,23920.0,25929.0,25976.0,26093.0,22164.0,23217.0,21284.0,22604.0,22890.0,22407.0,19713.0,20753.0,21156.0,21481.0,23020.0,24297.0,20849.0,20391.0,22042.0,25773.0,24970.0,21153.0,22643.0,25431.0,31747.0,34044.0,24442.0,24668.0,22319.0,22014.0,20667.0,20656.0,18929.0,19391.0,26000.0,27026.0,31523.0,28005.0,29228.0,26484.0,32928.0,34469.0,25634.0,26623.0,28204.0,27368.0,35900.0,46281.0,29264.0,48129.0,40091.0
20036.0,20410.0,21829.0,23320.0,24716.0,28206.0,31652.0,29189.0,30182.0,37173.0,23013.0,22978.0,21826.0,25338.0,29896.0,28186.0,25803.0,22438.0,20580.0,20727.0,18015.0,19009.0,21425.0,24519.0,31692.0,22861.0,21743.0,26283.0,24532.0,26911.0,27657.0,24940.0,24364.0,24037.0,23226.0,22819.0,23360.0,22158.0,22116.0,20707.0,22024.0,20357.0,20276.0,22347.0,23490.0,26756.0,23548.0,25225.0,27687.0,25347.0,22592.0,22760.0,26033.0,23044.0,22589.0,23201.0,20044.0,20872.0,21995.0,22889.0,23034.0,22447.0,20697.0,20512.0,18958.0,19119.0,18746.0,16027.0,16784.0,17767.0,19292.0,19460.0,25640.0,27177.0,24094.0,15140.0,16639.0,14850.0,15588.0,14912.0,14967.0,16007.0,15049.0,19429.0,23167.0,16026.0,14123.0,13638.0,11833.0,11846.0,11236.0,9516.0,12187.0,14182.0,20128.0,24666.0,33558.0,12943.0,12396.0,23272.0
17083.0,18162.0,17152.0,16678.0,18435.0,16942.0,17979.0,16254.0,19752.0,18766.0,15495.0,17852.0,15299.0,20840.0,23847.0,19410.0,15235.0,13753.0,14012.0,15208.0,13124.0,14479.0,15391.0,14174.0,14019.0,13749.0,12713.0,13690.0,17381.0,15273.0,17524.0,18082.0,16927.0,19295.0,19046.0,17956.0,19667.0,24095.0,18302.0,17135.0,20893.0,19880.0,18589.0,20166.0,18857.0,18396.0,17131.0,13792.0,19396.0,14273.0,11356.0,13259.0,13394.0,28658.0,30147.0,14872.0,16640.0,15686.0,16791.0,18173.0,18844.0,21594.0,19198.0,25971.0,19726.0,18034.0,15479.0,15668.0,16444.0,25522.0,17623.0,27366.0,20876.0,15275.0,24368.0,18099.0,16195.0,16621.0,18772.0,14860.0,14661.0,14234.0,7548.0,7508.0,12091.0,6767.0,6178.0,7333.0,7639.0,11310.0,13792.0,11113.0,16357.0,19583.0,23095.0,21528.0,25072.0,32898.0,7990.0,6243.0
9007.0,10182.0,9667.0,9380.0,11437.0,9435.0,11859.0,9906.0,10124.0,11659.0,11178.0,9758.0,10658.0,11967.0,8183.0,10821.0,10957.0,10207.0,11918.0,12149.0,12333.0,12837.0,11917.0,11900.0,12598.0,14650.0,12452.0,11846.0,9456.0,9670.0,7206.0,8855.0,13577.0,11619.0,8787.0,10681.0,10826.0,12726.0,13245.0,11725.0,13828.0,15690.0,11461.0,10486.0,8984.0,7227.0,8181.0,8313.0,8268.0,7152.0,8360.0,6698.0,6590.0,7261.0,7202.0,7493.0,7472.0,7115.0,8111.0,7875.0,8057.0,12971.0,5191.0,6497.0,7505.0,10497.0,9589.0,4553.0,6349.0,5809.0,7350.0,9296.0,12002.0,13788.0,13092.0,19462.0,9834.0,10570.0,7725.0,8377.0,5782.0,6125.0,7622.0,8770.0,12482.0,7990.0,8202.0,5914.0,5570.0,5819.0,6458.0,6094.0,5716.0,3449.0,4928.0,8157.0,13455.0,5736.0,3211.0,6881.0
10109.0,11754.0,10958.0,13806.0,12359.0,13643.0,9035.0,10525.0,8683.0,8394.0,7189.0,7339.0,8493.0,7089.0,7565.0,6933.0,6262.0,6024.0,5754.0,7078.0,6365.0,7657.0,6834.0,10051.0,7359.0,8208.0,8609.0,10367.0,11193.0,14288.0,12626.0,25669.0,14519.0,8306.0,10410.0,9117.0,9134.0,8801.0,9290.0,8330.0,9466.0,8798.0,10010.0,8646.0,9835.0,8844.0,9343.0,8392.0,8370.0,9153.0,11126.0,13935.0,12756.0,12177.0,9653.0,8888.0,9788.0,10085.0,15663.0,9043.0,10029.0,12674.0,11147.0,5299.0,4928.0,4135.0,5181.0,5896.0,6581.0,5709.0,7477.0,4609.0,4162.0,4455.0,4497.0,4732.0,5768.0,4808.0,5554.0,7479.0,10742.0,4171.0,3939.0,3680.0,3304.0,2788.0,2911.0,4043.0,5947.0,7854.0,5731.0,7963.0,9757.0,8940.0,10213.0,11437.0,9906.0,10603.0,5778.0,15077.0
6656.0,6763.0,9506.0,9415.0,6861.0,7415.0,8210.0,6593.0,7182.0,8144.0,6483.0,7648.0,5876.0,5741.0,6897.0,5936.0,5036.0,12993.0,5063.0,4474.0,5056.0,4427.0,5793.0,5203.0,6119.0,6011.0,5746.0,7139.0,6327.0,6845.0,5489.0,6051.0,6365.0,6596.0,5819.0,6174.0,7524.0,5460.0,8186.0,7838.0,6883.0,7624.0,5971.0,5977.0,5975.0,6864.0,5800.0,6593.0,5799.0,6071.0,6356.0,5006.0,6668.0,6526.0,6313.0,7910.0,5535.0,7754.0,7393.0,8908.0,14068.0,11153.0,6022.0,6461.0,6120.0,6149.0,6420.0,6081.0,7571.0,7125.0,7928.0,8811.0,9922.0,15678.0,12995.0,11376.0,8125.0,9048.0,14053.0,11188.0,6783.0,7794.0,7433.0,8733.0,7626.0,8081.0,8289.0,8508.0,14870.0,6968.0,4932.0,6332.0,6679.0,6179.0,12088.0,13997.0,16716.0,4838.0,4629.0,13245.0
3796.0,3525.0,3983.0,4426.0,3691.0,5127.0,4764.0,5128.0,5323.0,4382.0,5522.0,4384.0,5009.0,4603.0,4261.0,5066.0,3761.0,4973.0,3788.0,6734.0,4862.0,6731.0,5734.0,6825.0,7217.0,6072.0,9259.0,5726.0,8166.0,6626.0,6586.0,7231.0,6250.0,6924.0,7204.0,6908.0,6926.0,7294.0,6847.0,6552.0,6255.0,6118.0,6270.0,6623.0,6961.0,6604.0,6229.0,6728.0,6511.0,4319.0,5589.0,5501.0,5632.0,6406.0,7510.0,7391.0,7538.0,9269.0,8871.0,8706.0,7886.0,7525.0,6645.0,5905.0,5979.0,5826.0,6344.0,7916.0,10220.0,7396.0,8651.0,8029.0,7816.0,7160.0,5937.0,7520.0,8041.0,7877.0,5094.0,4368.0,4819.0,10689.0,5002.0,6182.0,4913.0,4398.0,4523.0,4135.0,4588.0,4207.0,5794.0,6902.0,4928.0,4412.0,5384.0,2474.0,4825.0,15551.0,8554.0,2368.0
6417.0,5793.0,4355.0,5719.0,4907.0,4048.0,4353.0,3676.0,4191.0,4158.0,4570.0,5271.0,6240.0,5827.0,5925.0,5480.0,6230.0,6161.0,4364.0,6487.0,3416.0,4154.0,2626.0,2959.0,3464.0,4068.0,2716.0,4427.0,4222.0,4522.0,4508.0,4202.0,3992.0,5442.0,5644.0,4874.0,3237.0,2781.0,3753.0,3344.0,2695.0,2702.0,2987.0,2816.0,2886.0,2621.0,2786.0,2688.0,2314.0,2917.0,2790.0,3071.0,2649.0,3684.0,3119.0,2945.0,3929.0,3562.0,4100.0,4475.0,4088.0,4848.0,4807.0,4964.0,3783.0,3510.0,3679.0,3935.0,4418.0,4986.0,9244.0,4182.0,5005.0,4282.0,4640.0,5550.0,7407.0,5895.0,5374.0,4367.0,4874.0,3106.0,2869.0,2517.0,2777.0,3307.0,3889.0,4736.0,6281.0,5383.0,2656.0,2662.0,2269.0,3237.0,3775.0,9586.0,6346.0,3523.0,1754.0,1230.0
3645.0,3454.0,4270.0,4024.0,2687.0,3609.0,3678.0,2383.0,3580.0,1622.0,3391.0,2468.0,3879.0,2580.0,3608.0,3704.0,2618.0,3474.0,2296.0,3454.0,2994.0,4306.0,4198.0,3666.0,5321.0,2973.0,3649.0,3661.0,2108.0,3150.0,2094.0,2621.0,2289.0,4014.0,3874.0,2512.0,3144.0,2825.0,2168.0,3566.0,2756.0,2109.0,2548.0,2488.0,2611.0,2362.0,2118.0,3026.0,2092.0,3050.0,3395.0,4226.0,7954.0,7041.0,3577.0,3376.0,3469.0,3404.0,3603.0,3951.0,4340.0,9066.0,3398.0,3730.0,2698.0,4241.0,4413.0,4593.0,4904.0,3141.0,3227.0,2822.0,3325.0,2830.0,2893.0,2783.0,3198.0,2218.0,2720.0,2496.0,3327.0,3171.0,4177.0,5340.0,4003.0,2549.0,2167.0,2602.0,4414.0,3554.0,2935.0,3964.0,4157.0,6403.0,9070.0,5173.0,3134.0,3826.0,4996.0,9289.0
3855.0,6253.0,7627.0,7193.0,6149.0,7016.0,9973.0,6667.0,5219.0,3930.0,3749.0,2167.0,2047.0,2395.0,2468.0,2043.0,2845.0,2891.0,1959.0,2296.0,1472.0,2131.0,10024.0,663.0,677.0,461.0,473.0,498.0,532.0,640.0,593.0,565.0,742.0,620.0,788.0,1056.0,1112.0,1300.0,1613.0,2264.0,2927.0,3356.0,3304.0,2197.0,1098.0,1055.0,929.0,6470.0,4158.0,1273.0,671.0,1395.0,1436.0,1352.0,635.0,1173.0,915.0,279.0,625.0,579.0,173.0,349.0,281.0,383.0,271.0,253.0,284.0,727.0,439.0,522.0,587.0,1233.0,574.0,469.0,431.0,465.0,123.0,98.0,129.0,68.0,109.0,81.0,144.0,132.0,234.0,226.0,452.0,643.0,685.0,1090.0,1288.0,1601.0,2099.0,2581.0,2684.0,2313.0,1347.0,628.0,524.0,487.0
