dum_min,dum_mean,dum_max,e_spiral_mean,e_spiral_std,e_elliptic_mean,e_elliptic_std
0.0,0.01,0.02,1.055108810380267,0.04975527563689851,1.1933450385138196,0.05173661959753644
0.02,0.03,0.04,1.0839361562178829,0.04918788612105521,1.2226195061169007,0.04664642939045266
0.04,0.05,0.06,1.1079877261048305,0.04781591803131575,1.202389676030811,0.04438539287969173
0.06,0.07,0.08,1.132763478931141,0.050954377181758305,1.167895391934753,0.04147862150785195
0.08,0.09,0.1,1.1019619039054471,0.04704996152118654,1.1620890507476211,0.03863266743465372
0.1,0.11,0.12,1.0580724460431654,0.03895250555678251,1.1439920185772543,0.03575253253339368
0.12,0.13,0.14,1.0577431449126413,0.03554725385930594,1.1362702945174445,0.03478944007186936
0.14,0.15000000000000002,0.16,1.084119367934224,0.03889777310397946,1.14006541685546,0.03162196097475567
0.16,0.16999999999999998,0.18,1.0638756038026722,0.03978732686415741,1.1288714635251473,0.03147011867295631
0.18,0.19,0.2,1.0553999126413156,0.03640976510848434,1.0698870933393747,0.026947446174893554
0.2,0.21000000000000002,0.22,1.0585924177800616,0.03325620936380056,1.082606570004531,0.02951653229111779
0.22,0.22999999999999998,0.24,1.1181883196300102,0.04963947726618549,1.0925059062075215,0.02864781386756525
0.24,0.25,0.26,1.0408666855087358,0.03216766765418297,1.1418055120072497,0.043677550972489744
0.26,0.27,0.28,1.0755065056526207,0.03291254561242847,1.0884240847304032,0.032918081015641684
0.28,0.29000000000000004,0.3,1.09098799331963,0.03869321869870053,1.100256998187585,0.03414249099240058
0.3,0.31,0.32,1.0790652389516957,0.040734571577828775,1.086193418667875,0.031921221188569646
0.32,0.33,0.34,1.0520267189105859,0.03320429719822318,1.0775900203896693,0.03052280695169061
0.34,0.35,0.36,1.0355270349434735,0.03433630137285735,1.062582505663797,0.03115706904188112
0.36,0.37,0.38,1.064092777492292,0.04135460273932644,1.0354870276393295,0.028993755358069494
0.38,0.39,0.4,1.0395895863309352,0.0339104529923714,1.050744664703217,0.03807218870496763
0.4,0.41000000000000003,0.42,1.0425664208633094,0.04176856037154401,1.0664986656094246,0.0343575144547515
0.42,0.43,0.44,1.0741591675231243,0.049457815164338684,1.0384777231536022,0.03650926472384219
0.44,0.45,0.46,1.0023894501541624,0.03192860971103326,1.0232493226098776,0.035535314842915944
0.46,0.47,0.48,1.0574681757451183,0.0426336825768469,1.009920774807431,0.03417296971910346
0.48,0.49,0.5,1.0492971223021583,0.04086964782533834,0.9890948323516086,0.0333963091246231
0.5,0.51,0.52,1.034915418807811,0.03983886360935893,0.9810166742183959,0.030713603717342972
0.52,0.53,0.54,1.0232172456320658,0.04094248381613901,0.9619877956502038,0.0312629487551817
0.54,0.55,0.56,1.0100738078108942,0.04110638895758215,0.9859320774807432,0.036997852530635325
0.56,0.5700000000000001,0.58,1.0342634455292907,0.04128599558781479,0.9679769777979158,0.03258528333711009
0.58,0.59,0.6,1.02764345323741,0.04556385929613069,0.9853729406434073,0.03971338261675462
0.6,0.61,0.62,0.9923635226104831,0.043982423020396455,0.9769122836429542,0.038557975798063165
0.62,0.63,0.64,0.939499545220966,0.038265572230741625,0.9391869664703218,0.03641756609423067
0.64,0.65,0.66,0.9303846197327851,0.03826949072731053,0.911976699139103,0.03379150467789662
0.66,0.67,0.68,0.919419188078109,0.038134155771426675,0.9072548300860896,0.03296696765396754
0.68,0.6900000000000001,0.7000000000000001,0.9470460226104831,0.04238111772279436,0.8864595559583143,0.03533326622906193
0.7000000000000001,0.71,0.72,0.8862532785200411,0.041895623167032006,0.9155575713638423,0.03763452887255237
0.72,0.73,0.74,0.853374647995889,0.039583331425544516,0.8840293520616219,0.032989876704468665
0.74,0.75,0.76,0.8930128031860225,0.04380277146626327,0.890093799275034,0.0372692516660236
0.76,0.77,0.78,0.8733868627954777,0.04292690998151305,0.9209646601721794,0.0407136034568028
0.78,0.79,0.8,0.9174491675231244,0.052180530499784106,0.8690004191209787,0.03394321680107584
0.8,0.81,0.8200000000000001,0.8237092086330935,0.03788402173471648,0.8755320684186678,0.034313785353519685
0.8200000000000001,0.8300000000000001,0.84,0.8654449922918808,0.04420393061865976,0.905984376982329,0.041328919494554764
0.84,0.85,0.86,0.9056440030832478,0.04855829085816206,0.9555909741730857,0.048690022228954036
0.86,0.87,0.88,0.9281071993833503,0.05246165530485457,0.8262797485274129,0.03838448578199411
0.88,0.89,0.9,0.900982183967112,0.049792803971335634,0.8411249410965111,0.04201710831310112
0.9,0.91,0.92,0.9364912769784174,0.061078737804171813,0.8511648572723155,0.048137714914633624
0.92,0.93,0.9400000000000001,0.8860242034943474,0.0527070911819521,0.8212977140915269,0.05113489159244179
0.9400000000000001,0.95,0.96,0.9236942240493321,0.06773565668319127,0.8391027140915268,0.05564663392561547
0.96,0.97,0.98,0.9177471557040083,0.074217329144203,0.8023280357951971,0.05436193173503066
0.98,0.99,1.0,0.93689651336074,0.08851940518709879,0.8046989284096057,0.06747036347592601
