cos_t,cos_p
0.5668838383852904,0.0
0.47885514328438405,0.0
0.8909919572204346,0.0
0.27233858621144036,0.0
0.6757953127134224,0.0
0.3843524708753495,0.0
0.160030096943441,0.0
0.3180443191652026,0.0
0.43331229875132066,0.0
0.8157759326967565,0.0
,0.0
,0.0
,0.0
0.2799368947519054,0.0
,0.0
0.43497960137592984,0.0
,0.0
,0.0
,0.0
0.5058079141316412,0.0
0.899819453833576,0.0
,0.0
,0.0
0.6541196360532145,0.0
0.14464555777306926,0.0
0.33522133658225295,0.0
,0.0
0.41653731290378593,0.0
0.533460736411188,0.0
0.2406143889192854,0.0
,0.0
,0.0
0.8666421636396019,0.0
0.451439879394293,0.0
0.46380239729039807,0.0
,0.0
0.23966588583173215,0.0
0.65756980344814,0.0
0.33283589235139904,0.0
0.5699061401734037,0.0
,0.0
,0.0
0.2441763209375837,0.0
,0.0
0.9007247695619724,0.0
0.7829905447952296,0.0
0.8198257913950859,0.0
0.1834678686916376,0.0
,0.0
0.1443199914050772,0.0
0.5676117032711075,0.0
0.6231724305630644,0.0
0.6113803243496687,0.0
0.10707523445459495,0.0
,0.0
0.3771818304409607,0.0
,0.0
,0.0
,0.0
,0.0
0.4503380454881526,0.0
0.2818556091552367,0.0
0.6005347247283338,0.0
,0.0
0.49605375607618324,0.0
0.38967955753386735,0.0
0.8630015174443428,0.0
0.6170116533665106,0.0
,0.0
,0.0
,0.0
0.31154688453642365,0.0
0.8992367741420179,0.0
0.4130972511588816,0.0
,0.0
0.3916589825165118,0.0
0.3318099489695357,0.0
0.39253022813573596,0.0
0.3180642429938819,0.0
0.2475328805794774,0.0
0.7056578336315842,0.0
0.36207825959053946,0.0
0.28260051247073564,0.0
0.5497395321998041,0.0
0.785197675860676,0.0
0.6804238778869466,0.0
,0.0
,0.0
0.16688348491171423,0.0
,0.0
,0.0
0.4161940266763668,0.0
0.9223846739035194,0.0
0.22924166119921724,0.0
0.25881488979198425,0.0
0.5875729378705274,0.0
,0.0
,0.0
0.5265973680989673,0.0
0.223567401659228,0.0
0.29827944570487797,0.0
0.4818647006584568,0.0
0.03864224669568725,0.0
0.5836692797769752,0.0
,0.0
0.2574374339216609,0.0
0.5399441410873931,0.0
,0.0
0.40946110366438265,0.0
0.2697097220875338,0.0
0.32013995675513535,0.0
0.5813070497356598,0.0
,0.0
0.270775158838244,0.0
0.08828127696695323,0.0
0.6455347751433795,0.0
,0.0
,0.0
0.6451402466751377,0.0
,0.0
0.39420572235950535,0.0
0.23528938590452622,0.0
0.3007245668928083,0.0
0.6355333238751517,0.0
0.46973363694255366,0.0
0.3589632484732022,0.0
0.49764447909971765,0.0
,0.0
0.3682288727726708,0.0
0.6398787333048503,0.0
0.4513142074875538,0.0
0.8102666120129886,0.0
0.20544840890135632,0.0
0.523552855559464,0.0
0.37467446855444475,0.0
0.2424357806118477,0.0
,0.0
,0.0
0.49371733111751576,0.0
0.591805651482611,0.0
0.7732969254970696,0.0
0.15859028269375616,0.0
,0.0
0.8623220021237944,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
0.4577308832814808,0.0
0.5450916342286697,0.0
0.771327979746371,0.0
0.4029174604623115,0.0
0.32019190444786827,0.0
,0.0
0.3503555456515431,0.0
0.4990893644452928,0.0
0.7030108098273357,0.0
0.5280208185840484,0.0
0.8105871080406037,0.0
0.5780397754309693,0.0
,0.0
0.22768836971130513,0.0
0.7630704256456197,0.0
0.7628628905066595,0.0
0.46228199513798063,0.0
0.7536490637717198,0.0
,0.0
0.5868930422057719,0.0
,0.0
,0.0
,0.0
,0.0
0.8513194915217647,0.0
0.574096756326741,0.0
0.2120053994476765,0.0
0.2391798353236173,0.0
0.2694024573078125,0.0
0.4828275626601106,0.0
0.3132772232303554,0.0
,0.0
0.5587328525778865,0.0
0.17597677985932883,0.0
,0.0
0.5046555542348801,0.0
0.6757116364941259,0.0
0.6834610286314643,0.0
,0.0
0.4833833789957467,0.0
0.5533712726005456,0.0
0.7065052052934848,0.0
0.6112309143254758,0.0
,0.0
0.36035288844735663,0.0
0.6930666155393067,0.0
0.7080967977169483,0.0
,0.0
0.4235485725961902,0.0
,0.0
,0.0
0.5338253040641852,0.0
,0.0
0.8693610710621876,0.0
0.5002631931713653,0.0
0.6336557353214299,0.0
0.33093192323792675,0.0
0.36497631456392055,0.0
,0.0
0.7448531979687347,0.0
,0.0
,0.0
0.2941126527595249,0.0
0.4562095726920825,0.0
0.6748965670196213,0.0
,0.0
,0.0
,0.0
0.37648409866154875,0.0
0.33568381242810563,0.0
0.6545291593830345,0.0
,0.0
0.6028219037049583,0.0
,0.0
0.18562912167084686,0.0
,0.0
,0.0
,0.0
0.6325539686822013,0.0
0.3163322493815554,0.0
0.26154788282158836,0.0
0.6791185496825274,0.0
,0.0
0.5928731037499674,0.0
0.751247958037015,0.0
0.42178331547621034,0.0
0.7851307708214873,0.0
,0.0
,0.0
,0.0
0.14724610969235227,0.0
0.5225019407793093,0.0
0.1735222893583404,0.0
,0.0
,0.0
,0.0
0.14019169333628495,0.0
0.2663583518034355,0.0
,0.0
0.6822859025321653,0.0
0.8085909481361945,0.0
0.3127134937850149,0.0
0.6649887535896987,0.0
0.5604198721306082,0.0
,0.0
0.660898426572444,0.0
,0.0
0.2505326479354134,0.0
0.794783705031908,0.0
0.12588163522302565,0.0
0.8780186969066474,0.0
,0.0
0.6286842081599276,0.0
0.39052852144339134,0.0
0.20213998577833706,0.0
0.3127603772933817,0.0
0.8949709028317452,0.0
0.32828214904516356,0.0
0.6996202444601144,0.0
,0.0
0.4322306080630172,0.0
,0.0
0.5685924308113278,0.0
0.49234099060942504,0.0
0.8690975865087937,0.0
0.40439454581107886,0.0
0.1268595150894636,0.0
,0.0
0.12898321437355112,0.0
0.5467740777346066,0.0
,0.0
0.7175099537127082,0.0
0.3464311764381292,0.0
,0.0
0.5547952558682807,0.0
0.550924978040166,0.0
0.6894124956757821,0.0
,0.0
0.3959418533058297,0.0
,0.0
0.6758624524835113,0.0
0.48050299165352534,0.0
0.6565998872377119,0.0
0.36368191779614534,0.0
0.5797755020944289,0.0
0.09969501960972309,0.0
0.518914143455376,0.0
0.11215915567817986,0.0
,0.0
0.6967130545334687,0.0
0.5496171900920701,0.0
0.44568924476023697,0.0
0.5885978541323333,0.0
0.2170101264122351,0.0
0.7099707939404415,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
0.6060142610756429,0.0
0.2557297021269161,0.0
0.20127655534653027,0.0
0.40498819936121455,0.0
0.2402455512644487,0.0
,0.0
0.8122579875721959,0.0
,0.0
0.7548793739559828,0.0
,0.0
0.6204349442281494,0.0
0.15202027090691198,0.0
0.7777663986544138,0.0
,0.0
,0.0
,0.0
0.3470007292180257,0.0
0.2633569048651521,0.0
0.2927992986158785,0.0
0.3849951119458503,0.0
0.6321502881935781,0.0
0.7598161815434835,0.0
,0.0
0.44827342274884846,0.0
0.6220901927127984,0.0
0.306588608340208,0.0
,0.0
,0.0
0.16752238819035503,0.0
0.30456385344005915,0.0
0.6125369881855414,0.0
0.37058962437445664,0.0
,0.0
0.47343512940351573,0.0
,0.0
,0.0
0.04969606210472807,0.0
0.6884202579505525,0.0
0.4547441822887944,0.0
0.10084451426826294,0.0
,0.0
,0.0
,0.0
,0.0
0.3065047542280283,0.0
0.4241014765673948,0.0
,0.0
0.6303643483507183,0.0
0.09640606172051647,0.0
0.17895153166379546,0.0
0.07466371514311716,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
0.8863134075256323,0.0
0.5881537692537557,0.0
0.5274908684649886,0.0
,0.0
0.906973885520901,0.0
,0.0
0.44163643810393377,0.0
0.5690378219943504,0.0
,0.0
0.514524540473835,0.0
0.6346657955549893,0.0
,0.0
0.6855571328577099,0.0
0.665862174848954,0.0
0.23558231346761166,0.0
0.7701060767640683,0.0
0.3936568801281708,0.0
0.5059708048865665,0.0
0.3686385089078654,0.0
,0.0
,0.0
,0.0
0.5536645422127019,0.0
0.7193759343185699,0.0
,0.0
0.807273260820571,0.0
0.1540742014434834,0.0
0.19085837206986925,0.0
,0.0
0.23862467662079812,0.0
,0.0
,0.0
,0.0
0.5145032227453681,0.0
0.6962857282560468,0.0
0.4338626273654577,0.0
0.5938850417947603,0.0
0.7387538658612669,0.0
,0.0
,0.0
,0.0
0.19117603434358857,0.0
0.4250674425765601,0.0
,0.0
,0.0
,0.0
0.6334973102235808,0.0
0.3237755607507823,0.0
0.5760448326073295,0.0
0.39306672463485276,0.0
0.7780865196955151,0.0
0.522137853199227,0.0
0.15717423340213812,0.0
0.8591701602163464,0.0
0.4512333165620684,0.0
0.16244089564613626,0.0
,0.0
0.6641891381134684,0.0
0.08059096860424993,0.0
0.07762475864268487,0.0
0.28618687426653583,0.0
,0.0
0.3100775441498561,0.0
0.11354052374465484,0.0
,0.0
0.7984374869313382,0.0
0.11258753985453546,0.0
,0.0
0.4197000876060056,0.0
0.4351106458165088,0.0
0.16225411692308417,0.0
0.37228589023046954,0.0
0.313404928043436,0.0
,0.0
0.2692626828973309,0.0
0.43511729645388425,0.0
0.6047441063012463,0.0
,0.0
0.65335580296631,0.0
0.054891335270241086,0.0
0.5869232774782185,0.0
0.031033172891988772,0.0
0.8357050400892105,0.0
0.40659901656884495,0.0
0.3886790839132309,0.0
0.19361296253504007,0.0
,0.0
0.7478760427651947,0.0
0.5909304362392793,0.0
0.29121415437926523,0.0
,0.0
0.39969608044596705,0.0
0.5518640695302435,0.0
0.39811881763881407,0.0
,0.0
0.6066402651847104,0.0
,0.0
,0.0
,0.0
0.18308210982288428,0.0
0.2691751343373827,0.0
0.5978072883639891,0.0
0.38062022552309543,0.0
,0.0
0.6213637216267852,0.0
0.19364759638961038,0.0
0.36507858877032334,0.0
,0.0
0.4341078033767893,0.0
0.5620241491844211,0.0
0.4165874709049256,0.0
0.11149229991666056,0.0
,0.0
0.7661140871679972,0.0
,0.0
0.5683752932389247,0.0
,0.0
0.1661843796768537,0.0
,0.0
0.17948954311063336,0.0
,0.0
0.31251517566894427,0.0
,0.0
,0.0
,0.0
0.8367336397771793,0.0
0.6981069695665797,0.0
,0.0
0.5385056793571698,0.0
,0.0
0.6007878393171415,0.0
0.6515503192141738,0.0
,0.0
0.4455340931193892,0.0
0.6601133914479935,0.0
,0.0
0.5451782987843681,0.0
0.7837920975865394,0.0
0.7077674767775922,0.0
0.7356324517171973,0.0
0.7165046842385692,0.0
0.2450027633643748,0.0
0.682095628951105,0.0
0.6753412433183469,0.0
0.838974255920621,0.0
,0.0
0.37198188792533543,0.0
,0.0
0.8044006159246695,0.0
0.43440604588751985,0.0
0.5784740974924111,0.0
0.4621510133649773,0.0
0.7927318364900467,0.0
,0.0
0.34618550152671557,0.0
0.5018380587104884,0.0
0.8153491018060565,0.0
0.42566818852286475,0.0
,0.0
0.675842872525638,0.0
0.6861067426590951,0.0
0.37467087610659916,0.0
0.6083643903404249,0.0
0.7379987164535766,0.0
0.12747500000032083,0.0
0.724773122819492,0.0
0.6512836772873944,0.0
0.7513159783335386,0.0
0.3631227832642492,0.0
0.7646637484543577,0.0
,0.0
,0.0
0.42718715365453586,0.0
0.17232876090779228,0.0
0.659034604386111,0.0
0.1558114945499789,0.0
0.12155495487907972,0.0
0.1556493338940259,0.0
0.31541986029149616,0.0
0.44227628606039215,0.0
0.6034724187910566,0.0
0.24263465336883142,0.0
0.6673109502626267,0.0
,0.0
0.5830303444712981,0.0
0.19053025569273443,0.0
0.2793527697602214,0.0
,0.0
0.3833063033049694,0.0
0.5474535330844059,0.0
0.766948203493981,0.0
0.40886005436163314,0.0
,0.0
0.277508152430762,0.0
0.7702258513738256,0.0
0.2045058804961442,0.0
0.48207860732104985,0.0
0.5872042309612909,0.0
,0.0
,0.0
0.47688660330547605,0.0
,0.0
0.2272902996847467,0.0
,0.0
0.1843321252512719,0.0
0.561326700454901,0.0
0.3388685717982864,0.0
0.32702350917609724,0.0
0.6427938558547871,0.0
0.1620432606815299,0.0
,0.0
0.7076081553746251,0.0
0.4372206021060743,0.0
0.22812886486389536,0.0
,0.0
0.4997631118549084,0.0
,0.0
0.42780025010020944,0.0
0.3362465262730436,0.0
0.48739286371918367,0.0
0.42541803095657327,0.0
,0.0
0.0856639987251408,0.0
0.5912385679799432,0.0
,0.0
0.4122648608920219,0.0
0.23594921257191206,0.0
,0.0
0.7712163352927152,0.0
0.673685234867928,0.0
0.46507113164346126,0.0
0.5375073081546594,0.0
0.7809173997020759,0.0
0.7716668370418417,0.0
,0.0
0.29227362319335365,0.0
,0.0
0.24662522739524903,0.0
0.7286711706863633,0.0
0.36386884613302334,0.0
0.14708360795080783,0.0
,0.0
0.39397598276857637,0.0
0.5021621820981107,0.0
,0.0
0.6661092331104561,0.0
0.7469007358534834,0.0
,0.0
0.4943631641738623,0.0
,0.0
0.5195722371632491,0.0
0.40452175301390264,0.0
,0.0
,0.0
,0.0
0.7623185449456752,0.0
0.6604420780906604,0.0
0.34108140426881806,0.0
0.07998928411431305,0.0
0.6011923684475565,0.0
0.5179997223366732,0.0
0.7281527736771175,0.0
0.7131118250993351,0.0
0.4312819732059099,0.0
,0.0
,0.0
,0.0
0.31907677671627843,0.0
,0.0
0.6228437745435955,0.0
0.15693791025993736,0.0
0.8877408269002203,0.0
0.5865842627384364,0.0
0.7151427711584849,0.0
,0.0
0.6245366534805263,0.0
0.44429944081351286,0.0
0.6913355632933664,0.0
0.7508239651428247,0.0
0.37398430351107237,0.0
,0.0
0.20276757606555287,0.0
0.5191781888311843,0.0
0.7481860576451843,0.0
,0.0
0.5058539434305095,0.0
0.49306777260241286,0.0
0.7189923429370432,0.0
0.4098398333569059,0.0
0.1787596268072211,0.0
,0.0
0.1985279116944722,0.0
,0.0
0.4266763970103241,0.0
,0.0
0.6150593404861284,0.0
,0.0
0.208343582219409,0.0
,0.0
0.25910986789822166,0.0
0.39397383419583426,0.0
0.608360730335079,0.0
,0.0
0.8071692121663483,0.0
,0.0
,0.0
0.6345325073287484,0.0
,0.0
0.7650305634836837,0.0
0.34480700023905214,0.0
0.4201289612480664,0.0
0.2974769787477165,0.0
0.5851300916140986,0.0
0.4209330402937036,0.0
0.4298372438160369,0.0
0.7471480450807868,0.0
0.421457321064006,0.0
,0.0
,0.0
,0.0
0.05212932757849203,0.0
0.5012956014564016,0.0
0.6411566046032896,0.0
0.3236034480920825,0.0
,0.0
0.592075752510776,0.0
0.5413055119370218,0.0
0.6623854917258217,0.0
0.7770228286150808,0.0
0.2434110799649461,0.0
,0.0
,0.0
0.06832371904853662,0.0
0.5769490076117969,0.0
0.435608315876599,0.0
0.6409329748012643,0.0
0.5121635452529141,0.0
,0.0
0.5411711977395162,0.0
0.8118543946819526,0.0
0.539390859727492,0.0
,0.0
0.6313017795471156,0.0
0.9243652193884252,0.0
0.2679733227331607,0.0
0.3239004492725668,0.0
,0.0
0.6337896146582,0.0
,0.0
,0.0
,0.0
0.6774853370667966,0.0
,0.0
0.2735480021973733,0.0
0.7874649291417477,0.0
0.36274047430771905,0.0
0.8637525960636709,0.0
0.3576032879142411,0.0
0.721428147361399,0.0
0.656038945825076,0.0
0.13484668165401487,0.0
0.5548826644382164,0.0
0.6162757982206595,0.0
0.16474862009989646,0.0
,0.0
0.10534407576713069,0.0
0.6291801991378186,0.0
0.6247186924928056,0.0
0.37172860460081764,0.0
0.7213152646220838,0.0
0.2706272893447102,0.0
0.16094477413470534,0.0
0.3295816333301686,0.0
0.889792578156479,0.0
0.33843959370371857,0.0
0.4875323662150711,0.0
0.6125047703747855,0.0
0.6116681956405734,0.0
0.05589698215146502,0.0
0.7138489635662914,0.0
,0.0
,0.0
0.677039430145233,0.0
0.3761407752102336,0.0
,0.0
0.5224191761975561,0.0
,0.0
0.7770327902118154,0.0
0.23501610425702554,0.0
,0.0
,0.0
0.8469420329067828,0.0
0.49454691490366787,0.0
0.3580968007237779,0.0
,0.0
0.47992654349365377,0.0
0.5225006424524817,0.0
0.21799611666120658,0.0
0.35379828868646807,0.0
0.8961278161982751,0.0
,0.0
,0.0
0.5889992762849539,0.0
0.5728319408947905,0.0
,0.0
0.7314726539751524,0.0
0.5598983344992694,0.0
0.40620887951945556,0.0
0.4338105146930875,0.0
0.49405486135669513,0.0
,0.0
,0.0
0.8068450245159521,0.0
,0.0
,0.0
,0.0
0.5927174620646539,0.0
0.07887004537159484,0.0
0.18350301548951398,0.0
0.1550542047235239,0.0
0.28687082999229346,0.0
0.12582974044618797,0.0
0.6838976398269937,0.0
0.463286171423864,0.0
0.5379817409600542,0.0
,0.0
0.42112302853365574,0.0
,0.0
0.3553427150951343,0.0
0.78195246623216,0.0
,0.0
0.391143730672079,0.0
0.36109114947411797,0.0
0.6807784657576426,0.0
,0.0
0.35533651105682446,0.0
0.5935029457643847,0.0
0.7580598235249686,0.0
,0.0
,0.0
0.2937070505478658,0.0
0.5094651070397509,0.0
,0.0
0.8167440306128662,0.0
0.4091483464819933,0.0
0.5571987615758509,0.0
0.5155417782387028,0.0
0.39799345893044297,0.0
0.25875416210045976,0.0
,0.0
0.49936510831332226,0.0
0.8908323184557279,0.0
0.29076293697057826,0.0
0.6644052208140999,0.0
,0.0
0.5589507459861035,0.0
0.7553633675541493,0.0
0.3978984802007429,0.0
0.3858987320176255,0.0
,0.0
,0.0
0.638661015484692,0.0
,0.0
0.41559662892179416,0.0
,0.0
0.6598459466040923,0.0
0.2185435504697145,0.0
0.3382495188316478,0.0
0.43691993262933676,0.0
,0.0
,0.0
,0.0
,0.0
0.7205014094624738,0.0
0.5537607032016081,0.0
0.8111206959626536,0.0
0.17843304179096317,0.0
,0.0
,0.0
0.6041765295488745,0.0
,0.0
0.38960513923852197,0.0
,0.0
0.5198575740828195,0.0
0.40626259179835245,0.0
0.7298686857756875,0.0
,0.0
0.39550039282038507,0.0
0.42618035074553934,0.0
0.2971749723254101,0.0
,0.0
,0.0
0.330669675479052,0.0
0.504531942143053,0.0
0.42962558804087664,0.0
0.7462525906863253,0.0
,0.0
0.6923607796867841,0.0
0.7122969445041041,0.0
0.29442564384097575,0.0
0.14389618030708842,0.0
0.3969749366441689,0.0
0.691212828868756,0.0
0.22828902558772204,0.0
0.4909441162392083,0.0
0.5530220903691836,0.0
,0.0
,0.0
0.6642063209420043,0.0
,0.0
,0.0
0.49468582032653285,0.0
,0.0
,0.0
,0.0
0.6491469820357587,0.0
0.3045124222110863,0.0
0.42246006235188055,0.0
0.19240197543225432,0.0
,0.0
,0.0
0.6666043559360992,0.0
0.6766265508579716,0.0
0.46956309516220596,0.0
0.2895775386888989,0.0
0.4784633807353091,0.0
0.48661207671647205,0.0
0.4193640962096126,0.0
,0.0
0.2049392261564286,0.0
0.25757922465126587,0.0
,0.0
,0.0
,0.0
,0.0
0.5343520065876985,0.0
0.6358582818821275,0.0
0.0667571582341923,0.0
,0.0
0.6106980006711683,0.0
,0.0
0.40850516728139996,0.0
0.9008465087048327,0.0
0.7391700924511964,0.0
0.7524674362381789,0.0
0.7645056346773449,0.0
,0.0
0.445120808831157,0.0
0.7299774084483706,0.0
,0.0
0.5663645775007684,0.0
0.23512160585846484,0.0
,0.0
0.38961585570827656,0.0
0.4809630907920511,0.0
0.1390820436102141,0.0
0.2960595908598027,0.0
,0.0
0.7184569001095102,0.0
,0.0
0.7350735077280761,0.0
0.7542862291669672,0.0
0.17816635857861388,0.0
,0.0
0.7306833182231127,0.0
0.35193353167080044,0.0
0.45038186081861775,0.0
0.7518520731550279,0.0
0.45480558483646777,0.0
,0.0
0.43423527745642637,0.0
0.5906151559311285,0.0
0.37079831255197526,0.0
0.2466925244372831,0.0
,0.0
,0.0
0.6944094756723019,0.0
0.6762053222869504,0.0
,0.0
,0.0
0.5419909094065675,0.0
0.5500449055124607,0.0
,0.0
0.6424857457244458,0.0
0.35485424261805193,0.0
,0.0
0.22317199213517502,0.0
0.8300793208758234,0.0
0.6465294773887759,0.0
,0.0
0.6959463107678585,0.0
0.7718379017254379,0.0
0.36295916220100555,0.0
0.12567634013507162,0.0
0.17416451814991457,0.0
,0.0
,0.0
0.7089795802552621,0.0
0.3700512620989867,0.0
0.35565575385597525,0.0
0.568285881685579,0.0
,0.0
0.49271561936853286,0.0
0.347318138990663,0.0
,0.0
0.12615829378872473,0.0
,0.0
0.6099828772553392,0.0
0.34665549470254686,0.0
0.7269644621233651,0.0
0.14131279496389615,0.0
0.5671564028401772,0.0
,0.0
,0.0
0.580060384354867,0.0
,0.0
,0.0
0.11365156301468504,0.0
,0.0
0.2629974908544462,0.0
0.5357093481491997,0.0
,0.0
0.18286356797918182,0.0
0.7140024423577457,0.0
,0.0
0.8037436147129489,0.0
0.8228753981402874,0.0
0.7007436115800847,0.0
0.7662106062131504,0.0
0.8181786171445418,0.0
,0.0
,0.0
0.7059590044902636,0.0
0.7005026806219312,0.0
0.25847219829682244,0.0
0.39626806845450735,0.0
0.581768150197207,0.0
0.747069080380991,0.0
0.2599092529929316,0.0
0.7331012109509094,0.0
0.6499732125736256,0.0
0.2634592642241534,0.0
0.18705986424434534,0.0
0.2253688032695211,0.0
0.6166905606555771,0.0
0.7810791134378732,0.0
0.22460011353305667,0.0
0.32614889561690563,0.0
0.3771878934600793,0.0
0.4276565463646143,0.0
0.4309095633082933,0.0
,0.0
0.8998678045530948,0.0
0.532656651424514,0.0
,0.0
0.2990657208704423,0.0
0.30291155004927867,0.0
0.6538615798137742,0.0
0.43285793128454525,0.0
0.7911737491177973,0.0
0.19369872026321874,0.0
0.24453296364047283,0.0
0.4900239170957258,0.0
0.41045466657674395,0.0
0.30987465982038737,0.0
,0.0
0.19319171586976974,0.0
0.5130940594328616,0.0
0.4275861393457545,0.0
0.7637188023677635,0.0
0.42142623298589205,0.0
0.6086645598584806,0.0
,0.0
0.43127049470485146,0.0
0.39763509037424394,0.0
0.7750858637072353,0.0
,0.0
0.6399748507452468,0.0
0.5722098030513119,0.0
0.14746813709066361,0.0
0.867850935150186,0.0
0.8265883238382374,0.0
0.04051901713101978,0.0
,0.0
0.6419347571352951,0.0
0.35275425596355603,0.0
,0.0
0.5411386741111488,0.0
0.6413845083286618,0.0
0.6370921929655992,0.0
0.5483343655197849,0.0
0.3441495575431566,0.0
,0.0
,0.0
0.4534540666878598,0.0
,0.0
,0.0
0.6568836642090783,0.0
,0.0
,0.0
0.6956194990568332,0.0
0.5606297454530799,0.0
,0.0
,0.0
0.38506040952443116,0.0
,0.0
,0.0
,0.0
0.6073592115689185,0.0
0.6628949718738134,0.0
0.4418018687657161,0.0
0.4066174090633335,0.0
0.5646335881818219,0.0
0.6284770587872971,0.0
0.23996006952456544,0.0
0.0031146560334032263,0.0
0.5026855545700765,0.0
0.5193322425694045,0.0
0.641715079486565,0.0
0.32866111607885634,0.0
0.533129825995465,0.0
0.20307697343041883,0.0
,0.0
,0.0
0.903499188682673,0.0
0.442887467732918,0.0
,0.0
,0.0
0.627729204322874,0.0
,0.0
0.8021710813339747,0.0
0.3013837162050298,0.0
0.18756070969319585,0.0
0.3702642311146405,0.0
,0.0
0.13673138299709578,0.0
0.8166354442708322,0.0
0.126973774114931,0.0
,0.0
0.2671302187604833,0.0
0.4269295357974302,0.0
0.19378789706725114,0.0
0.22026458263542206,0.0
0.48920129252206457,0.0
0.21961946562639803,0.0
0.36806146353824554,0.0
0.7053189694589527,0.0
0.6516868618438698,0.0
0.5027264000686105,0.0
0.5604310505856285,0.0
0.4560739600745454,0.0
,0.0
,0.0
0.8639061759990618,0.0
0.7683951479048564,0.0
0.17104979437663254,0.0
0.7632588170687156,0.0
,0.0
,0.0
,0.0
0.6635548992492729,0.0
0.6643376966717682,0.0
0.7946675730338266,0.0
,0.0
0.2537724833057972,0.0
0.24457900788771353,0.0
,0.0
,0.0
0.8782060872895595,0.0
0.7978963932538637,0.0
0.7849999371326204,0.0
,0.0
0.7145715612579907,0.0
0.5549816167891787,0.0
0.6378254255687625,0.0
0.5146970083281235,0.0
0.8186756296856763,0.0
0.46550936641535007,0.0
,0.0
0.15092981589416954,0.0
0.41636844797787853,0.0
0.1286088629105715,0.0
0.6970068682987167,0.0
0.6050207883215528,0.0
0.5890515685051227,0.0
0.4120954447494561,0.0
0.2537411053067566,0.0
,0.0
,0.0
0.44498625602222486,0.0
0.7178777169544307,0.0
,0.0
,0.0
0.34655791160948685,0.0
0.5787069513957782,0.0
,0.0
0.49727754328770274,0.0
,0.0
,0.0
0.6464700628106589,0.0
,0.0
0.7345747470493666,0.0
,0.0
0.4196185397799822,0.0
,0.0
0.1726782211497085,0.0
,0.0
0.7977602119346257,0.0
0.3104466258236833,0.0
0.3161158815466694,0.0
0.3962380368695061,0.0
