rmag,rabsmag,redshift,rad,sern,pos,ba,baslot,x_mu,x_sigma,z_mu,z_sigma
18.4883,-22.0893,0.257751,3.11737,4.5244,-40.0853,0.4275,42.0,0.48628,0.25892,0.992,0.09061999999999999
18.0771,-21.6989,0.18526700000000002,4.10538,6.5308,85.2751,0.697,69.0,0.49608,0.35750800000000005,0.8356000000000001,0.11381999999999999
18.7825,-20.5493,0.15435,3.0792599999999997,1.6063,69.5968,0.5814,58.0,0.260488,0.112508,0.9339999999999999,0.13412
18.3859,-20.9459,0.15417999999999998,2.3122599999999998,0.7208,65.9961,0.8114,81.0,0.46766,0.22951999999999997,0.8856,0.242
19.6936,-18.2012,0.0833372,2.2833900000000003,3.1305,-20.8052,0.4611,46.0,0.40298000000000006,0.31968,0.954,0.29768
18.1604,-22.4299,0.257772,5.36033,1.592,-54.2424,0.4285,42.0,0.49608,0.2893,0.8856,0.08481999999999999
19.0984,-21.1444,0.22496300000000002,2.26779,1.3551,29.731,0.4665,46.0,0.317328,0.2158,0.982,0.11672
19.5855,-21.0032,0.257782,2.4203900000000003,3.7079,76.8094,0.7305,73.0,0.5,0.4657,0.8180000000000001,0.1144
19.0649,-21.8083,0.29028899999999996,3.73129,1.4035,74.9122,0.3617,36.0,0.49608,0.301844,0.9136000000000001,0.20081999999999997
18.5819,-21.7565,0.233913,4.53336,1.7076,75.2892,0.6733,67.0,0.31576,0.172288,0.982,0.09816
18.9276,-19.2714,0.0951008,4.067,0.5741,68.2374,0.0373,3.0,0.16778,0.014900000000000004,0.8,0.29188000000000003
19.269,-20.507,0.185998,2.02788,4.1392,27.7493,0.5762,57.0,0.33242,0.398668,0.9368000000000001,0.21821999999999997
19.3021,-21.57,0.29084,2.3475599999999996,2.4489,61.889,0.8553,85.0,0.22266000000000002,0.302628,0.9328000000000001,0.061619999999999994
19.0829,-19.7129,0.122903,3.28243,6.5477,82.6591,0.1119,11.0,0.32752,0.4314,0.9016000000000001,0.13992
19.239,-19.7153,0.131474,3.3746699999999996,0.9701,43.7347,0.8827,88.0,0.21678,0.048220000000000006,0.992,0.10396
19.6774,-20.3131,0.202847,4.1940599999999995,2.8226,-19.2638,0.0422,4.0,0.12858000000000003,0.13642,0.992,0.11845999999999998
19.7355,-21.1366,0.28946900000000003,2.4232099999999996,0.7115,-19.1572,0.5595,55.0,0.46276,0.359468,0.8556000000000001,0.21241999999999997
19.6948,-20.8955,0.260385,3.8126300000000004,0.2485,-24.5961,0.1625,16.0,0.0884,0.104668,0.9056000000000001,0.05929999999999999
19.6851,-19.2339,0.129521,3.08529,0.7081,-18.4016,0.3089,30.0,0.186988,0.036460000000000006,0.96,0.032619999999999996
18.0068,-21.9486,0.199933,4.87775,6.8598,-71.5063,0.8915,89.0,0.49118,0.279304,0.8356000000000001,0.07322
19.6102,-18.7063,0.100677,4.53125,0.7622,62.4332,0.8151,81.0,0.126228,0.039400000000000004,0.9716,0.13412
18.4313,-19.8852,0.0994354,1.96517,1.8252,-16.0523,0.3756,37.0,0.278128,0.06782,0.982,0.17645999999999998
18.3566,-21.2345,0.17201,2.8873599999999997,2.795,-47.0257,0.3993,39.0,0.29125999999999996,0.12230800000000003,0.962,0.08481999999999999
19.6984,-18.6312,0.100796,4.33775,0.5435,71.7758,0.4977,49.0,0.14818,0.01098,0.8320000000000001,0.29478
18.0043,-21.5868,0.17178,4.77417,0.9627,8.9749,0.5934,59.0,0.4804,0.4804,0.962,0.29768
19.144,-21.77,0.295064,2.73675,3.3832,2.7496,0.6307,63.0,0.4363,0.49019999999999997,0.954,0.1434
19.3656,-20.6123,0.201795,2.02768,2.4019,-54.9618,0.4871,48.0,0.26871999999999996,0.11682000000000001,0.9148,0.07322
19.7716,-21.1462,0.295525,3.2116700000000002,1.008,-79.3042,0.1534,15.0,0.27949999999999997,0.44610000000000005,0.96,0.25070000000000003
19.4121,-21.4892,0.293582,3.24127,1.3033,-57.3288,0.4142,41.0,0.3334,0.17659999999999998,0.9339999999999999,0.126
19.5064,-19.9191,0.160396,2.75051,0.7354,87.8635,0.8789,87.0,0.23148,0.056060000000000006,0.992,0.17065999999999998
19.4349,-20.0668,0.16559200000000002,3.2509200000000003,0.5394,-11.0868,0.3734,37.0,0.186988,0.036460000000000006,0.8688,0.11672
19.6987,-20.0777,0.185847,3.64644,0.6215,69.1434,0.2775,27.0,0.17366000000000004,0.0345,0.9868,0.06277999999999999
19.704,-20.2591,0.20056400000000002,3.21157,0.8194,-17.1495,0.27,26.0,0.21286000000000002,0.056844000000000006,0.9556,0.10512
19.7325,-20.0439,0.185476,3.83472,0.0448,19.8746,0.3351,33.0,0.17758000000000004,0.01098,0.8188000000000001,0.29188000000000003
18.0211,-21.2628,0.15096400000000001,5.27069,2.4917,6.2717,0.3288,32.0,0.09918,0.19424000000000002,0.992,0.043059999999999994
19.1561,-20.1278,0.151304,2.95709,0.9785,50.9122,0.6856,68.0,0.229128,0.036460000000000006,0.982,0.12541999999999998
18.7961,-19.5213,0.100095,2.88612,0.7173,-85.1965,0.5374,53.0,0.22716799999999998,0.077228,0.962,0.24838
18.037,-19.8635,0.08392619999999999,3.4261,0.9096,33.8103,0.613,61.0,0.26676,0.06390000000000001,0.9339999999999999,0.19676
16.2856,-21.6149,0.0833355,3.6897800000000003,6.1617,-87.1876,0.9561,95.0,0.49608,0.21932799999999997,0.9556,0.1318
17.2636,-20.3891,0.0749751,5.60545,0.6976,-46.9324,0.8901,89.0,0.16974000000000006,0.0345,0.9788,0.13005999999999998
18.6097,-19.1877,0.07997119999999999,2.68115,1.5137,38.8583,0.3347,33.0,0.30008,0.06390000000000001,0.992,0.18225999999999998
19.2251,-21.7074,0.297256,2.7471400000000004,2.9388,76.1968,0.6683,66.0,0.48726,0.27656,0.8896000000000001,0.2449
19.1201,-21.8168,0.29851700000000003,2.83554,3.1382,55.7614,0.9136,91.0,0.49118,0.18542,0.962,0.11845999999999998
18.6303,-22.3067,0.298477,3.34545,3.2958,-24.8578,0.9197,91.0,0.49118,0.157,0.962,0.030299999999999994
19.6734,-21.0484,0.273177,2.2956,4.3121,7.0765,0.2767,27.0,0.42846,0.26558399999999993,0.9056000000000001,0.17645999999999998
19.1792,-20.7973,0.201673,2.27832,1.0105,7.5045,0.5596,55.0,0.31379999999999997,0.4363,0.8380000000000001,0.21589999999999998
19.5056,-21.0497,0.255446,1.7315599999999998,4.4687,42.3305,0.7324,73.0,0.34966800000000003,0.44316,0.8316000000000001,0.20661999999999997
19.1382,-20.8203,0.200182,2.2608099999999998,1.9269,-40.784,0.7443,74.0,0.38142,0.42846,0.8356000000000001,0.29478
17.4233,-20.3741,0.07977100000000001,2.55147,4.4612,-88.2967,0.7037,70.0,0.48530000000000006,0.42160000000000003,0.9219999999999999,0.2739
19.0843,-20.8883,0.200281,1.78217,2.7973,8.4303,0.5501,55.0,0.27068000000000003,0.12466,0.992,0.2623
19.2783,-20.6943,0.199771,3.66621,0.7124,9.727,0.8908,89.0,0.0884,0.1668,0.96,0.030299999999999994
17.6011,-22.3715,0.201753,4.45749,5.2557,24.7384,0.6986,69.0,0.48138000000000003,0.428068,0.8236000000000001,0.07322
18.2401,-21.7361,0.201653,3.65803,2.6139,-7.293,0.6306,63.0,0.409644,0.45296,0.9099999999999999,0.26056
18.5111,-19.2146,0.0774077,2.80291,0.518,81.5269,0.7271,72.0,0.256568,0.05606,0.8936000000000001,0.17529999999999998
18.2697,-21.7029,0.201653,3.4748,3.3821,-18.2793,0.8721,87.0,0.47746000000000005,0.191888,0.992,0.1028
18.7791,-21.1849,0.200641,2.84698,2.2926,88.2611,0.4941,49.0,0.30791999999999997,0.19032,0.9828,0.14572
19.4727,-19.3806,0.12595399999999998,1.9309,1.825,-17.1694,0.3501,35.0,0.39905999999999997,0.19816,0.96,0.29768
18.1563,-19.1981,0.066004,4.50433,1.1318,32.2836,0.7899,78.0,0.22266000000000002,0.07174000000000001,0.9296000000000001,0.097
17.6418,-20.2653,0.083785,2.95035,1.83,-37.2575,0.6217,62.0,0.06586,0.45786,0.962,0.27505999999999997
17.8711,-19.4833,0.0655437,2.37379,1.7937,-58.6576,0.2293,22.0,0.305568,0.145828,0.9716,0.055819999999999995
18.2684,-21.8596,0.214637,2.74812,2.9987,81.0692,0.8975,89.0,0.45002,0.41866,0.9868,0.24141999999999997
18.8606,-20.5,0.156089,4.35206,1.3545,-88.8773,0.8128,81.0,0.183068,0.04822000000000001,0.9139999999999999,0.044219999999999995
18.3723,-20.176,0.11055599999999999,6.59697,1.2906,-2.8299,0.5604,56.0,0.039400000000000004,0.343788,0.96,0.055819999999999995
17.1,-20.6735,0.0790394,6.85975,0.9044,2.3148,0.7292,72.0,0.15406000000000003,0.0345,0.9868,0.09641999999999999
19.1407,-20.8319,0.20136300000000001,1.90714,3.4149,70.8863,0.2657,26.0,0.29616,0.12466,0.8896000000000001,0.05929999999999999
18.3581,-21.6146,0.200561,4.27215,2.2279,54.2063,0.4448,44.0,0.213644,0.294788,0.9596,0.13412
19.769,-20.013,0.186095,1.9139599999999999,0.4239,40.1318,0.3391,33.0,0.31968,0.09918,0.9296000000000001,0.13585999999999998
19.7441,-20.8427,0.258709,2.14027,2.8038,51.5339,0.3877,38.0,0.31674,0.46276,0.904,0.28898
19.3828,-20.5899,0.202273,2.6441,0.7101,68.4884,0.561,56.0,0.248728,0.27949999999999997,0.962,0.26346
18.6739,-20.6842,0.155928,3.9845900000000003,0.7209,18.7707,0.6291,62.0,0.19032,0.036460000000000006,0.9436,0.028559999999999995
19.2097,-16.7233,0.034947399999999997,3.8772699999999998,1.9268,7.2117,0.3661,36.0,0.34221999999999997,0.22442399999999998,0.8236000000000001,0.23329999999999995
19.5123,-20.4644,0.201692,2.31924,0.8491,-37.4897,0.845,84.0,0.33144,0.157,0.884,0.024499999999999994
19.6854,-18.8604,0.11043499999999999,2.0068799999999998,2.7061,-49.1193,0.4683,46.0,0.33242,0.137988,0.9316,0.07322
17.7041,-21.9626,0.177394,6.31121,1.8072,-78.4323,0.2709,27.0,0.41081999999999996,0.29322,0.9556,0.11845999999999998
17.4323,-19.8977,0.0650722,4.68764,3.3332,-13.9656,0.8825,88.0,0.1668,0.49510000000000004,0.982,0.1434
18.8193,-20.455,0.150572,1.9324,2.8341,47.4713,0.708,70.0,0.276168,0.08742,0.9716,0.1028
18.7936,-19.7514,0.11039500000000001,2.05703,1.0688,-27.5633,0.3836,38.0,0.33006800000000003,0.111724,0.982,0.09061999999999999
16.8739,-20.894,0.0788481,5.74455,1.1334,39.2282,0.7925,79.0,0.2158,0.141908,0.972,0.097
18.6894,-19.4032,0.09115210000000001,5.84591,0.7456,-55.8205,0.3814,38.0,0.11682000000000001,0.026660000000000003,0.9148,0.05929999999999999
17.0734,-22.1877,0.14969000000000002,4.8273,7.2311,33.8677,0.8619,86.0,0.49608,0.43041999999999997,0.8596000000000001,0.09641999999999999
18.5535,-20.7253,0.150812,2.50882,1.9786,7.4312,0.6315,63.0,0.4314,0.4706,0.8,0.2739
18.9625,-19.4579,0.10463800000000001,2.14847,3.7431,-38.1761,0.6536,65.0,0.48726,0.45394,0.9139999999999999,0.26926
18.3048,-21.4887,0.18532200000000001,2.57172,4.033,-12.6502,0.3771,37.0,0.352804,0.236968,0.9148,0.032619999999999996
17.8794,-21.3949,0.150482,4.75075,0.6528,26.7195,0.7389,73.0,0.02568,0.36182,0.96,0.037259999999999995
19.6142,-20.5009,0.213496,1.84017,1.865,-22.8618,0.6622,66.0,0.32752,0.2893,0.8220000000000001,0.25881999999999994
19.4017,-20.6403,0.207188,2.44236,3.5365,-36.5516,0.4876,48.0,0.46766,0.26871999999999996,0.9107999999999999,0.19096
19.6282,-19.65,0.150773,3.33535,1.5494,19.7343,0.7886,78.0,0.217564,0.09878800000000001,0.8736,0.097
19.7579,-17.7801,0.0712995,3.4958,0.804,-63.0691,0.2674,26.0,0.15406000000000003,0.11878,0.904,0.1318
19.5193,-19.2346,0.120727,3.2912199999999996,0.8574,34.6676,0.4945,49.0,0.17522800000000002,0.052924000000000006,0.982,0.20081999999999997
19.3141,-18.5762,0.0831727,4.363230000000001,0.9586,-48.6149,0.1348,13.0,0.07076,0.21972,0.8828000000000001,0.1898
19.6845,-17.8419,0.0709386,2.97011,1.4722,-7.9399,0.6654,66.0,0.14778800000000003,0.16876,0.904,0.13992
17.0006,-19.7061,0.0494029,2.58192,1.3335,87.4133,0.9203,92.0,0.157,0.4265,0.8540000000000001,0.2652
14.8439,-20.1361,0.0228623,5.28702,4.9805,-13.9378,0.3193,31.0,0.48138000000000003,0.23932,0.96,0.12832
19.6017,-17.105,0.049363300000000006,2.3098,2.0698,-73.6857,0.8036,80.0,0.36574,0.16778,0.96,0.11729999999999999
17.5408,-20.7911,0.10072300000000001,5.14035,1.3092,-25.9339,0.7926,79.0,0.2011,0.06782,0.9788,0.1028
19.2868,-20.0761,0.15623800000000002,2.26327,2.8315,-4.348,0.9224,92.0,0.33006800000000003,0.4069,0.8356000000000001,0.20081999999999997
19.1519,-16.7647,0.034555699999999995,2.7635400000000003,0.9595,60.5824,0.8289,82.0,0.3285,0.14426,0.9096000000000001,0.28898
17.9974,-20.3502,0.100573,3.29715,5.0842,77.2017,0.8779,87.0,0.49118,0.36182,0.962,0.1318
18.2644,-19.5577,0.08080939999999999,4.225230000000001,2.4129,35.2116,0.249,24.0,0.268328,0.126228,0.9716,0.09641999999999999
18.888,-18.9341,0.0806592,3.62342,0.433,-76.3073,0.1839,18.0,0.16346800000000006,0.01098,0.8316000000000001,0.29768
16.4604,-21.8872,0.100813,5.12629,4.8347,82.4018,0.6751,67.0,0.49608,0.22442399999999998,0.974,0.10221999999999999
18.6724,-19.6752,0.102174,2.35787,1.7327,30.616,0.8985,89.0,0.28636,0.12074000000000003,0.9788,0.11729999999999999
19.5783,-19.6743,0.14915899999999999,2.82079,2.1417,-26.374,0.1303,13.0,0.14230000000000004,0.248728,0.8816,0.025659999999999995
18.9115,-21.0818,0.20308199999999998,2.9381,3.6283,-44.4332,0.4106,41.0,0.48628,0.23422399999999996,0.982,0.13992
18.6844,-21.1091,0.18804400000000002,3.0666700000000002,1.348,-26.5743,0.4887,48.0,0.359468,0.096828,0.982,0.11729999999999999
18.5143,-22.0767,0.25903699999999996,5.33268,4.1304,51.5545,0.7297,72.0,0.5,0.4951,0.986,0.1492
19.5225,-21.0685,0.259267,4.78796,1.4704,-68.0595,0.7199,71.0,0.10408,0.077228,0.9216000000000001,0.061619999999999994
18.0862,-21.172,0.149509,4.54951,0.5395,-80.5144,0.3988,39.0,0.229128,0.13406800000000002,0.9556,0.05465999999999999
19.4132,-19.8385,0.149099,3.3465599999999998,2.3417,-19.5268,0.2572,25.0,0.06096,0.248728,0.9139999999999999,0.12425999999999998
19.6141,-20.0447,0.176812,2.49772,0.6252,49.7694,0.4252,42.0,0.2746,0.08742,0.9096000000000001,0.17065999999999998
19.2387,-20.9194,0.21729899999999996,4.59901,1.1674,50.5418,0.3369,33.0,0.08938000000000001,0.09134,0.9188,0.043059999999999994
19.4763,-20.7315,0.221764,3.37187,0.486,-22.7528,0.1957,19.0,0.20306000000000005,0.036460000000000006,0.982,0.061619999999999994
18.7606,-21.2914,0.208038,4.43007,1.2531,27.0926,0.7081,70.0,0.09918,0.216584,0.9296000000000001,0.032619999999999996
19.7086,-20.8906,0.26001799999999997,2.93778,0.7466,55.0771,0.8581,85.0,0.291064,0.15602000000000002,0.9796,0.07322
19.5174,-18.8302,0.102064,4.74305,1.2637,-8.4792,0.5228,52.0,0.026660000000000003,0.270288,0.8728,0.037259999999999995
19.3494,-20.761,0.213083,2.8637599999999996,0.6035,7.7627,0.8841,88.0,0.297728,0.10780400000000001,0.8856,0.01058
19.2936,-18.4696,0.0786867,3.2258,0.6849,-33.1322,0.9238,92.0,0.21286000000000002,0.05762800000000001,0.9016000000000001,0.23561999999999994
19.5416,-21.0435,0.258527,3.741,0.783,-19.6195,0.2182,21.0,0.2011,0.07174000000000001,0.9396,0.040159999999999994
18.1481,-20.4296,0.11222599999999999,2.1669099999999997,2.4041,4.9247,0.7827,78.0,0.28636,0.08742,0.9796,0.09641999999999999
17.7443,-20.3287,0.0900491,5.03604,0.2296,87.0586,0.4376,43.0,0.126228,0.01098,0.8436000000000001,0.2739
18.623,-21.9846,0.260758,2.54887,4.0882,-55.0014,0.6701,67.0,0.49608,0.31282,0.9228,0.1028
19.0705,-18.4357,0.070367,2.8475200000000003,3.1113,-44.6559,0.8187,81.0,0.28146,0.435908,0.992,0.27216000000000007
18.4577,-20.1306,0.11246600000000001,4.29534,0.8552,59.671,0.2238,22.0,0.19326,0.0345,0.992,0.13585999999999998
17.7217,-18.2118,0.03495530000000001,4.33239,0.6921,-69.0372,0.2127,21.0,0.16738800000000004,0.036460000000000006,0.9296000000000001,0.18805999999999998
18.3071,-20.953,0.15016,4.56925,1.1752,-11.0352,0.8372,83.0,0.0345,0.21972,0.96,0.031459999999999995
17.2774,-21.9827,0.14915799999999999,3.9304900000000003,5.2716,-85.9683,0.742,74.0,0.5,0.4167,0.92,0.11149999999999999
18.9171,-21.0581,0.201569,2.45931,3.137,-37.7582,0.4302,43.0,0.16582000000000002,0.47746000000000005,0.982,0.22981999999999997
18.4304,-21.161,0.17138399999999998,2.64328,2.5609,-53.7657,0.4243,42.0,0.293808,0.096828,0.8856,0.09816
19.0128,-20.2473,0.15094000000000002,2.53213,0.9092,-64.9578,0.2945,29.0,0.382988,0.23814399999999997,0.812,0.29478
18.4842,-21.1072,0.171534,3.79736,0.7346,81.5105,0.3538,35.0,0.310468,0.13406800000000002,0.962,0.034359999999999995
18.5651,-21.0262,0.172816,3.2546,3.2172,-58.0376,0.9091,90.0,0.28146,0.409644,0.9368000000000001,0.11672
19.3025,-21.4023,0.2715,2.53851,6.4249,32.9855,0.7216,72.0,0.49608,0.36378,0.8608,0.1318
17.9612,-19.7498,0.0769135,4.77649,1.9963,-11.1303,0.7418,74.0,0.23932,0.13406800000000002,0.9788,0.08481999999999999
19.6739,-20.42,0.211621,1.99273,2.7709,-83.9195,0.8974,89.0,0.051160000000000004,0.390828,0.992,0.16892
19.5693,-20.5245,0.21212199999999998,3.13876,0.486,63.1046,0.1807,18.0,0.2207,0.0345,0.97,0.12309999999999999
18.9702,-20.6184,0.171714,3.13199,0.9931,-17.9137,0.5952,59.0,0.268328,0.09722000000000001,0.8868000000000001,0.10221999999999999
19.65,-20.5615,0.22210300000000002,2.1876599999999997,1.011,68.2314,0.5598,55.0,0.3775,0.14034000000000002,0.992,0.10976
19.0909,-21.5184,0.261079,2.9793,0.9206,-22.5262,0.6804,68.0,0.388084,0.23422399999999996,0.8828000000000001,0.09061999999999999
19.2668,-20.9823,0.225667,2.80493,0.875,81.1572,0.3995,39.0,0.255,0.48628,0.9296000000000001,0.29246
19.3303,-21.3744,0.27113000000000004,2.16125,1.9816,62.8531,0.6877,68.0,0.27656,0.19424000000000002,0.9339999999999999,0.030299999999999994
18.6185,-20.6416,0.149128,3.2812300000000003,0.778,69.6411,0.9774,97.0,0.297728,0.05762800000000001,0.9016000000000001,0.1028
18.7278,-21.9898,0.27272199999999996,4.79422,1.3399,-34.839,0.6387,63.0,0.420228,0.3383,0.972,0.14572
18.8761,-19.7016,0.11168499999999999,4.38839,0.484,70.4908,0.1905,19.0,0.1521,0.01,0.8,0.29768
19.6729,-17.8333,0.0702569,4.9206900000000005,1.8274,62.9031,0.3285,32.0,0.20306000000000005,0.24480800000000003,0.9056000000000001,0.19676
19.6185,-20.9817,0.26011799999999996,2.21537,0.5278,16.1987,0.4707,47.0,0.363388,0.141908,0.9016000000000001,0.08829999999999999
19.2583,-20.8356,0.211211,4.29375,1.0297,57.5764,0.8576,85.0,0.16346800000000006,0.05606,0.9396,0.055819999999999995
19.6345,-19.6256,0.148768,2.85069,0.8835,89.7739,0.3843,38.0,0.21090000000000003,0.0345,0.96,0.1202
19.7482,-20.9565,0.270419,2.20622,2.5754,-73.0914,0.2655,26.0,0.20110000000000003,0.44610000000000005,0.95,0.213
18.7566,-21.3367,0.2116,4.39729,1.4091,16.4533,0.3409,34.0,0.18248,0.16974000000000006,0.924,0.06742
19.6863,-21.0185,0.27209099999999997,2.27311,6.3489,76.8332,0.5511,55.0,0.49608,0.32752,0.812,0.1898
16.9643,-21.6194,0.11224500000000001,6.00751,3.3453,-85.2417,0.7403,74.0,0.49608,0.35006000000000004,0.96,0.24258000000000002
18.0788,-21.0829,0.143551,2.89777,3.7203,-13.3846,0.8387,83.0,0.3383,0.29125999999999996,0.96,0.09816
19.0053,-21.0173,0.20590300000000003,2.52148,4.3658,-60.7014,0.6795,67.0,0.4804,0.22442399999999998,0.982,0.17761999999999997
19.4769,-18.2228,0.076533,2.78934,2.3524,-42.0494,0.622,62.0,0.4657,0.4167,0.8180000000000001,0.2565
19.3943,-21.3358,0.274102,2.22447,2.2,-60.8221,0.6487,64.0,0.2893,0.4559,0.9219999999999999,0.2478
17.8436,-21.742,0.171753,3.7086,1.6277,-29.8851,0.3492,34.0,0.350844,0.11446800000000003,0.962,0.044219999999999995
17.9389,-22.1616,0.21222,3.94696,6.5264,69.9876,0.7825,78.0,0.4951,0.4657,0.884,0.08829999999999999
19.7916,-18.2829,0.09010800000000001,1.82835,2.0958,-40.7572,0.5749,57.0,0.4069,0.23422399999999996,0.8856,0.24258000000000002
17.7135,-22.3835,0.21164899999999998,5.2823400000000005,1.4737,88.0907,0.7821,78.0,0.48530000000000006,0.31379999999999997,0.96,0.1028
18.8937,-21.7139,0.26102800000000004,3.0733099999999998,0.7654,52.5284,0.6458,64.0,0.46276,0.33143999999999996,0.9748,0.20429999999999998
18.9752,-21.0474,0.205182,4.69182,3.2696,37.2718,0.6288,62.0,0.21090000000000003,0.4314,0.888,0.1666
19.4119,-20.3694,0.18604,2.15957,1.8832,-75.8382,0.6955,69.0,0.15366800000000003,0.45786,0.8,0.21241999999999997
19.1012,-21.6308,0.274303,2.92994,3.4865,45.4446,0.4179,41.0,0.49118,0.273424,0.962,0.17472
19.1966,-21.5037,0.270829,2.14869,2.7582,1.5753,0.7352,73.0,0.2207,0.44610000000000005,0.9179999999999999,0.26809999999999995
19.1565,-21.7942,0.29943200000000003,3.08291,1.002,-80.1981,0.6607,66.0,0.49118,0.43336,0.962,0.23561999999999994
19.0937,-20.4919,0.171243,2.31743,1.6688,-33.4644,0.2379,23.0,0.10702,0.40885999999999995,0.9099999999999999,0.29478
17.8573,-20.548,0.104175,5.89037,0.9114,73.0345,0.6159,61.0,0.16346800000000006,0.06586,0.9596,0.044219999999999995
19.6376,-20.0056,0.175669,2.87377,0.8067,-53.3392,0.7582,75.0,0.20110000000000003,0.044300000000000006,0.96,0.12309999999999999
18.6159,-20.1637,0.122056,6.0152,1.0691,-16.6437,0.8215,82.0,0.1031,0.4363,0.9139999999999999,0.07089999999999999
18.8188,-20.0219,0.12528,4.96903,1.3915,-12.724,0.7658,76.0,0.04978800000000001,0.183068,0.992,0.055819999999999995
19.1776,-19.1386,0.10004,3.12109,0.7693,-37.3464,0.4541,45.0,0.215408,0.06546800000000001,0.9236,0.25186000000000003
18.6835,-19.6532,0.10093099999999999,2.64298,2.1517,-82.0127,0.4383,43.0,0.294004,0.33242,0.9216000000000001,0.24548
19.0127,-20.8174,0.189834,2.1577599999999997,2.395,63.8457,0.9353,93.0,0.096828,0.343004,0.8736,0.17761999999999997
18.8937,-20.7521,0.175327,2.65594,0.9372,-20.568,0.3873,38.0,0.34221999999999997,0.111724,0.9636,0.11381999999999999
19.205,-19.9696,0.144331,1.90287,0.6413,-2.8136,0.6647,66.0,0.3481,0.14230000000000004,0.9188,0.043059999999999994
18.6734,-21.4237,0.212229,3.60795,0.7225,30.4948,0.7931,79.0,0.34221999999999997,0.16582000000000002,0.96,0.05929999999999999
19.1133,-20.9935,0.212339,3.05173,3.2449,-47.4457,0.6611,66.0,0.4363,0.4657,0.986,0.21009999999999998
18.9672,-20.6428,0.173254,1.8197900000000002,2.0698,-11.5079,0.7991,79.0,0.21148799999999995,0.17130800000000004,0.9828,0.20081999999999997
18.09,-22.0071,0.2125,4.83381,1.5946,-43.0907,0.5235,52.0,0.41768000000000005,0.46276,0.962,0.18805999999999998
18.8299,-21.2672,0.21209899999999998,2.75989,3.7224,13.9022,0.8469,84.0,0.48726,0.285968,0.9636,0.1608
19.5003,-20.5968,0.209116,1.8182,0.6236,-43.4122,0.011,1.0,0.4069,0.2893,0.8780000000000001,0.17529999999999998
19.56,-21.0616,0.262367,1.88678,1.7599,-48.1758,0.4489,44.0,0.291064,0.310468,0.982,0.26636000000000004
18.6746,-21.4199,0.21170799999999998,3.5833800000000005,1.5208,-15.808,0.8313,83.0,0.42160000000000003,0.4167,0.8660000000000001,0.2971
19.3331,-21.2874,0.261756,2.3269599999999997,0.7467,13.7462,0.091,9.0,0.451,0.17659999999999998,0.954,0.1028
19.6794,-20.5544,0.224133,2.74566,5.9953,-46.2626,0.7342,73.0,0.46276,0.278128,0.8320000000000001,0.13412
18.4859,-22.1346,0.26210700000000003,2.91677,7.5161,20.1535,0.5638,56.0,0.49608,0.371228,0.9136000000000001,0.11381999999999999
18.8016,-21.819,0.262918,2.9665,3.7191,-73.3637,0.3231,32.0,0.5,0.353,0.88,0.07089999999999999
19.64,-20.6335,0.227798,3.31178,0.9531,72.6625,0.2527,25.0,0.10408,0.22364,0.904,0.0129
19.4192,-19.4264,0.125539,3.65006,1.2226,-71.5651,0.5565,55.0,0.039400000000000004,0.1668,0.962,0.05929999999999999
19.7669,-19.8515,0.17386500000000002,2.75746,1.588,17.9564,0.0394,3.0,0.20991999999999997,0.07330800000000001,0.972,0.16312
19.736,-19.9099,0.176398,2.3115200000000002,0.5681,-71.0401,0.6281,62.0,0.25892,0.092908,0.982,0.16949999999999998
19.5431,-20.7535,0.22995,2.50755,2.1369,-71.6645,0.5283,52.0,0.160724,0.21972,0.8936000000000001,0.025659999999999995
19.4803,-20.9554,0.24335500000000002,4.48426,1.2903,-63.7002,0.5171,51.0,0.09526,0.115644,0.8816,0.055819999999999995
19.5338,-18.5396,0.0900665,2.9428900000000002,1.3769,-0.4349,0.4917,49.0,0.119564,0.40298000000000006,0.8356000000000001,0.2884
19.7581,-20.3487,0.213211,2.2410400000000004,0.9571,-31.085,0.8715,87.0,0.29224,0.10506000000000001,0.9368000000000001,0.08829999999999999
19.7252,-20.9698,0.270256,3.3612599999999997,0.9182,-42.5012,0.4443,44.0,0.221288,0.077228,0.9156,0.032619999999999996
19.528,-21.2028,0.274181,1.98154,1.119,71.3781,0.0412,4.0,0.4461,0.4167,0.9,0.1724
19.3063,-20.53,0.190323,1.9999799999999999,1.4456,-76.1075,0.7664,76.0,0.41866,0.462564,0.8188000000000001,0.26346
18.5051,-21.509,0.20481999999999997,4.17323,3.0265,-48.9452,0.6456,64.0,0.33634000000000003,0.2746,0.9868,0.16892
19.0375,-20.7992,0.190363,2.2217,8.3764,-74.8477,0.8926,89.0,0.19130000000000003,0.47550000000000003,0.9259999999999999,0.1318
18.2566,-22.3457,0.260444,3.6067199999999997,7.6772,4.3659,0.7919,79.0,0.4951,0.40690000000000004,0.8660000000000001,0.08249999999999999
19.343,-21.2757,0.26206599999999997,1.70478,7.4942,19.4569,0.0486,4.0,0.21090000000000003,0.47550000000000003,0.884,0.1898
19.5764,-18.1732,0.0782221,1.86284,1.9915,-40.7973,0.9682,96.0,0.41768000000000005,0.31830800000000004,0.802,0.24141999999999997
19.0913,-21.5999,0.269685,2.94734,6.215,-31.8798,0.1755,17.0,0.49118,0.301844,0.8788000000000001,0.10221999999999999
19.3087,-21.3825,0.269985,2.21408,3.7904,15.0574,0.6144,61.0,0.33790800000000004,0.346924,0.972,0.17529999999999998
